x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.10043e-13,0,0
-4.79798,348.4,100000,1.00008,8.51548e-14,0,0
-4.69697,348.4,100000,1.00008,9.27792e-15,0,0
-4.59596,348.4,100000,1.00008,1.64737e-14,0,0
-4.49495,348.4,100000,1.00008,1.31575e-13,0,0
-4.39394,348.4,100000,1.00008,2.52176e-13,0,0
-4.29293,348.4,100000,1.00008,2.41887e-13,0,0
-4.19192,348.4,100000,1.00008,1.12548e-13,0,0
-4.09091,348.4,100000,1.00008,-4.60773e-14,0,0
-3.9899,348.4,100000,1.00008,-9.1879e-14,0,0
-3.88889,348.4,100000,1.00008,-4.473e-14,0,0
-3.78788,348.4,100000,1.00008,-5.31689e-14,0,0
-3.68687,348.4,100000,1.00008,-8.14926e-14,0,0
-3.58586,348.4,100000,1.00008,-6.39717e-14,0,0
-3.48485,348.4,100000,1.00008,-5.32975e-14,0,0
-3.38384,348.4,100000,1.00008,-6.01809e-14,0,0
-3.28283,348.4,100000,1.00008,-5.00212e-14,0,0
-3.18182,348.4,100000,1.00008,-8.1021e-15,0,0
-3.08081,348.4,100000,1.00008,-1.75209e-14,0,0
-2.9798,348.4,100000,1.00008,-1.63328e-14,0,0
-2.87879,348.4,100000,1.00008,-2.47289e-14,0,0
-2.77778,348.4,100000,1.00008,4.71551e-15,0,0
-2.67677,348.4,100000,1.00008,7.23555e-14,0,0
-2.57576,348.4,100000,1.00008,6.06464e-14,0,0
-2.47475,348.4,100000,1.00008,7.34395e-14,0,0
-2.37374,348.4,100000,1.00008,-2.69519e-14,0,0
-2.27273,348.4,100000,1.00008,-8.21785e-14,0,0
-2.17172,348.4,100000,1.00008,-5.33955e-14,0,0
-2.07071,348.4,100000,1.00008,-3.49989e-14,0,0
-1.9697,348.4,100000,1.00008,-1.22909e-14,0,0
-1.86869,348.4,100000,1.00008,1.343e-14,0,0
-1.76768,348.4,100000,1.00008,2.00537e-10,0,0
-1.66667,348.4,100000,1.00008,3.18592e-06,0,0
-1.56566,348.399,99998.9,1.00007,0.00282403,0,0
-1.46465,348.314,99912.5,0.999455,0.234132,0,0
-1.36364,347.191,98779.6,0.991313,3.28026,0,0
-1.26263,343.092,94741.1,0.962101,14.3883,0,0
-1.16162,336.253,88297.1,0.914837,32.975,0,0
-1.06061,328.423,81319,0.862606,54.4547,0,0
-0.959596,320.511,74678.2,0.811723,76.4181,0,0
-0.858586,312.69,68505.1,0.763255,98.3915,0,0
-0.757576,304.949,62762.8,0.717035,120.408,0,0
-0.656566,297.261,57408.8,0.672836,142.548,0,0
-0.555556,289.605,52408.3,0.630475,164.881,0,0
-0.454545,281.96,47733.4,0.589813,187.474,0,0
-0.353535,274.316,43366.8,0.550797,210.365,0,0
