x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.26743e-13,0,0
-4.79798,348.4,100000,1.00008,1.14109e-13,0,0
-4.69697,348.4,100000,1.00008,2.89545e-14,0,0
-4.59596,348.4,100000,1.00008,3.4956e-14,0,0
-4.49495,348.4,100000,1.00008,1.37381e-13,0,0
-4.39394,348.4,100000,1.00008,2.14311e-13,0,0
-4.29293,348.4,100000,1.00008,1.5721e-13,0,0
-4.19192,348.4,100000,1.00008,4.87229e-14,0,0
-4.09091,348.4,100000,1.00008,5.08173e-14,0,0
-3.9899,348.4,100000,1.00008,1.21329e-13,0,0
-3.88889,348.4,100000,1.00008,1.04415e-13,0,0
-3.78788,348.4,100000,1.00008,6.63233e-15,0,0
-3.68687,348.4,100000,1.00008,-7.03775e-14,0,0
-3.58586,348.4,100000,1.00008,-8.16089e-14,0,0
-3.48485,348.4,100000,1.00008,-8.11313e-14,0,0
-3.38384,348.4,100000,1.00008,-5.31812e-14,0,0
-3.28283,348.4,100000,1.00008,-3.92183e-14,0,0
-3.18182,348.4,100000,1.00008,-1.19051e-14,0,0
-3.08081,348.4,100000,1.00008,6.87509e-13,0,0
-2.9798,348.4,100000,1.00008,2.1691e-08,0,0
-2.87879,348.4,100000,1.00008,7.11739e-05,0,0
-2.77778,348.394,99993.6,1.00004,0.0172379,0,0
-2.67677,348.201,99799.1,0.998642,0.537858,0,0
-2.57576,346.928,98521.2,0.989464,3.98245,0,0
-2.47475,343.834,95476.2,0.967472,12.3509,0,0
-2.37374,339.594,91417.6,0.937887,23.8569,0,0
-2.27273,335.125,87275.3,0.90733,36.0539,0,0
-2.17172,330.758,83359.5,0.878066,48.0502,0,0
-2.07071,326.502,79666.3,0.850105,59.8163,0,0
-1.9697,322.315,76148.9,0.823131,71.4645,0,0
-1.86869,318.169,72778,0.796945,83.0678,0,0
-1.76768,314.053,69538.5,0.771452,94.6605,0,0
-1.66667,309.961,66421.8,0.746606,106.258,0,0
-1.56566,305.89,63422,0.722375,117.869,0,0
-1.46465,301.839,60534.2,0.698739,129.499,0,0
-1.36364,297.805,57753.9,0.675678,141.154,0,0
-1.26263,293.788,55076.9,0.653172,152.838,0,0
-1.16162,289.785,52499.4,0.631206,164.557,0,0
-1.06061,285.796,50017.5,0.609762,176.316,0,0
-0.959596,281.819,47628.1,0.588829,188.119,0,0
-0.858586,277.854,45328.4,0.568396,199.967,0,0
-0.757576,273.901,43116.1,0.548459,211.86,0,0
-0.656566,269.963,40990,0.529021,223.793,0,0
-0.555556,266.045,38949.8,0.510096,235.754,0,0
-0.454545,262.155,36997.2,0.491717,247.715,0,0
-0.353535,258.313,35138.4,0.47396,259.615,0,0
-0.252525,254.573,33393.7,0.457047,271.284,0,0
-0.151515,251.09,31829.1,0.441678,282.225,0,0
-0.0505051,248.353,30617.6,0.42955,290.997,0,0
0.0505051,247.02,30060,0.424005,295.147,0,0
0.151515,247.098,30100.1,0.424436,294.881,0,0
0.252525,247.791,30402.7,0.427504,292.613,0,0
0.353535,247.66,30341.6,0.426871,293.046,0,0
0.454545,247.6,30300.7,0.426399,293.344,0,0
0.555556,247.582,30282.3,0.426171,293.487,0,0
0.656566,247.54,30258.9,0.425914,293.679,0,0
0.757576,247.472,30244.9,0.425832,293.79,0,0
0.858586,247.416,30256.2,0.426088,293.722,0,0
0.959596,247.278,30263.4,0.426429,293.675,0,0
1.06061,247.1,30260.8,0.426699,293.684,0,0
1.16162,247.051,30258.4,0.426751,293.691,0,0
1.26263,247.111,30262.7,0.426706,293.66,0,0
1.36364,247.38,30269.4,0.426336,293.614,0,0
1.46465,248.187,30274.7,0.425028,293.578,0,0
1.56566,250.205,30275.4,0.421621,293.574,0,0
1.66667,254.773,30275.6,0.414105,293.589,0,0
1.76768,264.23,30288.1,0.399585,293.592,0,0
1.86869,281.707,30317.8,0.375425,293.649,0,0
1.9697,309.36,30340.8,0.342366,293.76,0,0
2.07071,344.451,30340.5,0.307391,293.782,0,0
2.17172,376.87,30387.9,0.281096,294.277,0,0
2.27273,395.399,30406.2,0.267957,294.485,0,0
2.37374,400.177,30260,0.263469,293.068,0,0
2.47475,400.281,30166.7,0.262589,292.134,0,0
2.57576,400.134,30162.7,0.262651,292.078,0,0
2.67677,399.777,30170.7,0.262954,292.135,0,0
2.77778,399.376,30214.9,0.263605,292.532,0,0
2.87879,399.194,30322.8,0.264667,293.516,0,0
2.9798,399.092,30440.9,0.265765,294.588,0,0
3.08081,398.723,30468.4,0.266251,294.843,0,0
3.18182,398.135,30429.5,0.266305,294.446,0,0
3.28283,397.486,30348.4,0.266028,293.666,0,0
3.38384,396.872,30246.4,0.265544,292.687,0,0
3.48485,396.203,30115.5,0.264841,291.433,0,0
3.58586,393.539,29450.8,0.260718,285.167,0,0
3.68687,377.221,25602.8,0.235382,243.827,0,0
3.78788,331.499,17124.6,0.17696,128.704,0,0
3.88889,286.812,10822.5,0.131364,18.8754,0,0
3.9899,278.767,10006.8,0.125075,0.163467,0,0
4.09091,278.7,10000,0.125019,3.89364e-05,0,0
4.19192,278.7,10000,0.125019,4.7368e-10,0,0
4.29293,278.7,10000,0.125019,-3.14992e-13,0,0
4.39394,278.7,10000,0.125019,-2.16647e-13,0,0
4.49495,278.7,10000,0.125019,-1.57756e-13,0,0
4.59596,278.7,10000,0.125019,-1.60904e-13,0,0
4.69697,278.7,10000,0.125019,-1.63647e-13,0,0
4.79798,278.7,10000,0.125019,-1.08749e-13,0,0
4.89899,278.7,10000,0.125019,-1.24995e-13,0,0
5,278.7,10000,0.125019,0,0,0
