x,p,U_0,U_1,U_2
-5,28439.2,0,0,0
-4.94975,28439.2,2.57058,0,0
-4.8995,28438.5,5.17634,0,0
-4.84925,28437.7,7.7818,0,0
-4.79899,28430.2,10.3681,0,0
-4.74874,28423,12.9547,0,0
-4.69849,28424.2,15.5536,0,0
-4.64824,28424.9,18.1523,0,0
-4.59799,28414,20.745,0,0
-4.54774,28403.9,23.3389,0,0
-4.49749,28410.1,25.9583,0,0
-4.44724,28414.9,28.5756,0,0
-4.39698,28394.6,31.1549,0,0
-4.34673,28377.2,33.7387,0,0
-4.29648,28400.3,36.3866,0,0
-4.24623,28418,39.0256,0,0
-4.19598,28369.9,41.5537,0,0
-4.14573,28331.4,44.0976,0,0
-4.09548,28394.9,46.812,0,0
-4.04523,28442.1,49.5021,0,0
-3.99497,28333.6,51.9613,0,0
-3.94472,28250.8,54.4535,0,0
-3.89447,28387.9,57.2271,0,0
-3.84422,28486.7,59.96,0,0
-3.79397,28291.2,62.3802,0,0
-3.74372,28147.6,64.8414,0,0
-3.69347,28367.7,67.5898,0,0
-3.64322,28521.5,70.3049,0,0
-3.59296,28251.1,72.8063,0,0
-3.54271,28058.1,75.331,0,0
-3.49246,28321.1,77.9932,0,0
-3.44221,28499,80.6511,0,0
-3.39196,28212.7,83.2854,0,0
-3.34171,28014.6,85.9027,0,0
-3.29146,28263.2,88.4339,0,0
-3.24121,28424.7,90.9968,0,0
-3.19095,28175.5,93.7095,0,0
-3.1407,28007.9,96.3762,0,0
-3.09045,28199.5,98.8409,0,0
-3.0402,28316.8,101.362,0,0
-2.98995,28127.7,104.114,0,0
-2.9397,28002.5,106.81,0,0
-2.88945,28125.4,109.29,0,0
-2.8392,28193.8,111.825,0,0
-2.78894,28063.2,114.567,0,0
-2.73869,27976.8,117.256,0,0
-2.68844,28042.5,119.765,0,0
-2.63819,28072.6,122.32,0,0
-2.58794,27987.1,125.029,0,0
-2.53769,27928.7,127.7,0,0
-2.48744,27953.9,130.255,0,0
-2.43719,27958.1,132.841,0,0
-2.38693,27900.6,135.517,0,0
-2.33668,27858.8,138.168,0,0
-2.28643,27860.7,140.754,0,0
-2.23618,27850.6,143.361,0,0
-2.18593,27808.7,146.02,0,0
-2.13568,27775.3,148.665,0,0
-2.08543,27763.2,151.274,0,0
-2.03518,27744.4,153.892,0,0
-1.98492,27709.4,156.534,0,0
-1.93467,27678.1,159.163,0,0
-1.88442,27655.6,161.764,0,0
-1.83417,27629.3,164.367,0,0
-1.78392,27594.9,166.974,0,0
-1.73367,27562.3,169.576,0,0
-1.68342,27533.4,172.164,0,0
-1.63317,27502.8,174.755,0,0
-1.58291,27468.8,177.354,0,0
-1.53266,27437.1,179.959,0,0
-1.48241,27410,182.575,0,0
-1.43216,27383.6,185.207,0,0
-1.38191,27358.6,187.867,0,0
-1.33166,27335.8,190.539,0,0
-1.28141,27317.1,193.23,0,0
-1.23116,27296.9,195.913,0,0
-1.1809,27274.4,198.583,0,0
-1.13065,27254.1,201.248,0,0
-1.0804,27237.4,203.906,0,0
-1.03015,27216.1,206.547,0,0
-0.979899,27187.7,209.162,0,0
