x,p,U_0,U_1,U_2
-5,19993.3,0,0,0
-4.94975,19993.3,2.01586,0,0
-4.8995,19995.6,4.08345,0,0
-4.84925,19997.6,6.15028,0,0
-4.79899,19988.6,8.16665,0,0
-4.74874,19980.2,10.1847,0,0
-4.69849,19994.2,12.2694,0,0
-4.64824,20006.8,14.3506,0,0
-4.59799,19980.8,16.3329,0,0
-4.54774,19957.8,18.322,0,0
-4.49749,19996.3,20.4546,0,0
-4.44724,20029.4,22.5755,0,0
-4.39698,19967.1,24.4946,0,0
-4.34673,19914.4,26.4321,0,0
-4.29648,19998.3,28.6356,0,0
-4.24623,20066.7,30.8142,0,0
-4.19598,19944.3,32.6858,0,0
-4.14573,19844.9,34.5873,0,0
-4.09548,19993,36.8103,0,0
-4.04523,20109.3,39.0013,0,0
-3.99497,19921.4,40.8869,0,0
-3.94472,19774.4,42.8018,0,0
-3.89447,19977,44.9669,0,0
-3.84422,20130.2,47.115,0,0
-3.79397,19903.8,49.1326,0,0
-3.74372,19732.8,51.1539,0,0
-3.69347,19949.8,53.2008,0,0
-3.64322,20108.2,55.2616,0,0
-3.59296,19890.9,57.4118,0,0
-3.54271,19732.2,59.532,0,0
-3.49246,19919.3,61.4751,0,0
-3.44221,20050.5,63.4585,0,0
-3.39196,19877,65.6615,0,0
-3.34171,19754.3,67.8161,0,0
-3.29146,19888.8,69.7254,0,0
-3.24121,19978.5,71.6868,0,0
-3.19095,19857.2,73.8938,0,0
-3.1407,19773.6,76.05,0,0
-3.09045,19856,77.9822,0,0
-3.0402,19907.3,79.9623,0,0
-2.98995,19830.1,82.14,0,0
-2.9397,19777.5,84.2743,0,0
-2.88945,19820.2,86.2408,0,0
-2.8392,19843.6,88.241,0,0
-2.78894,19796.3,90.3645,0,0
-2.73869,19763.5,92.4587,0,0
-2.68844,19780.2,94.4515,0,0
-2.63819,19786.2,96.4667,0,0
-2.58794,19757,98.5545,0,0
-2.53769,19735.9,100.628,0,0
-2.48744,19739.3,102.655,0,0
-2.43719,19737.2,104.697,0,0
-2.38693,19718.9,106.779,0,0
-2.33668,19704.8,108.854,0,0
-2.28643,19702.5,110.906,0,0
-2.23618,19697.2,112.964,0,0
-2.18593,19683.7,115.036,0,0
-2.13568,19672.6,117.102,0,0
-2.08543,19667.4,119.153,0,0
-2.03518,19660.2,121.206,0,0
-1.98492,19648.3,123.261,0,0
-1.93467,19637.9,125.314,0,0
-1.88442,19631,127.361,0,0
-1.83417,19622.7,129.411,0,0
-1.78392,19611.1,131.463,0,0
-1.73367,19600.6,133.514,0,0
-1.68342,19592.2,135.56,0,0
-1.63317,19583.1,137.61,0,0
-1.58291,19572.5,139.664,0,0
-1.53266,19562.2,141.709,0,0
-1.48241,19552.3,143.737,0,0
-1.43216,19544.2,145.764,0,0
-1.38191,19539.6,147.789,0,0
-1.33166,19533,149.794,0,0
-1.28141,19522.8,151.763,0,0
-1.23116,19516.3,153.727,0,0
-1.1809,19516,155.683,0,0
-1.13065,19514.6,157.652,0,0
-1.0804,19511.6,159.643,0,0
-1.03015,19509,161.594,0,0
-0.979899,19506.9,163.482,0,0
-0.929648,19508.7,165.353,0,0
-0.879397,19516.3,167.201,0,0
-0.829146,19525.2,169.01,0,0
-0.778894,19535.9,170.766,0,0
-0.728643,19558.7,172.41,0,0
-0.678392,19597.8,173.903,0,0
-0.628141,19646.9,175.277,0,0
-0.577889,19708.8,176.498,0,0
-0.527638,19775.7,177.707,0,0
-0.477387,19848.8,178.901,0,0
-0.427136,19936.3,179.973,0,0
-0.376884,20041,180.899,0,0
-0.326633,21111.2,168.764,0,0
-0.276382,23292.3,141.603,0,0
-0.226131,32032.1,81.6324,0,0
-0.175879,48021.1,-14.6005,0,0
-0.125628,59716.4,-75.2848,0,0
-0.0753769,66852.2,-98.2218,0,0
-0.0251256,70423.4,-108.037,0,0
0.0251256,70357.9,-104.464,0,0
0.0753769,69733.1,-99.422,0,0
0.125628,68560,-92.9399,0,0
0.175879,67987.8,-88.3229,0,0
0.226131,67981.6,-85.4624,0,0
0.276382,68100.8,-83.2681,0,0
0.326633,68333.4,-81.6767,0,0
0.376884,68678.4,-79.949,0,0
0.427136,69121,-78.1028,0,0
0.477387,69535.5,-77.001,0,0
0.527638,69926.5,-76.5207,0,0
0.577889,70702,-76.2203,0,0
0.628141,71785.7,-76.0641,0,0
0.678392,72513.2,-75.981,0,0
0.728643,72966.3,-75.954,0,0
0.778894,73684.2,-75.5355,0,0
0.829146,74597.8,-74.8277,0,0
0.879397,74833.2,-73.36,0,0
0.929648,74587.4,-71.3533,0,0
0.979899,74710.7,-69.1515,0,0
1.03015,75085.2,-66.8169,0,0
1.0804,75357.5,-64.5204,0,0
1.13065,75563.1,-62.2487,0,0
1.1809,75854.8,-61.1666,0,0
1.23116,76200.4,-60.829,0,0
1.28141,77393.5,-59.3709,0,0
1.33166,79095.2,-57.2405,0,0
1.38191,79105.6,-56.5049,0,0
1.43216,78143.9,-56.571,0,0
1.48241,79697.6,-56.1523,0,0
1.53266,82635.8,-55.4669,0,0
1.58291,82503.3,-54.8164,0,0
1.63317,80753.4,-54.1845,0,0
1.68342,81644,-53.6479,0,0
1.73367,83864.7,-53.1594,0,0
1.78392,83231.2,-50.163,0,0
1.83417,81223.5,-45.9592,0,0
1.88442,80774.2,-43.2688,0,0
1.93467,81041.6,-41.2743,0,0
1.98492,82162.6,-37.0314,0,0
2.03518,83658.2,-31.8018,0,0
2.08543,82980.6,-30.6171,0,0
2.13568,81393.6,-31.125,0,0
2.18593,83566,-31.5114,0,0
2.23618,87236.8,-31.8494,0,0
