x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,1.60907e-14,0,0
-4.8995,100000,-1.38255e-14,0,0
-4.84925,100000,-4.25214e-14,0,0
-4.79899,100000,8.91792e-15,0,0
-4.74874,100000,5.87107e-14,0,0
-4.69849,100000,4.42903e-14,0,0
-4.64824,100000,2.94501e-14,0,0
-4.59799,100000,3.03847e-15,0,0
-4.54774,100000,-2.40848e-14,0,0
-4.49749,100000,-6.63105e-14,0,0
-4.44724,100000,-1.06108e-13,0,0
-4.39698,100000,-1.04194e-13,0,0
-4.34673,100000,-1.01179e-13,0,0
-4.29648,100000,-8.23307e-14,0,0
-4.24623,100000,-6.40972e-14,0,0
-4.19598,100000,-5.34439e-14,0,0
-4.14573,100000,-4.49815e-14,0,0
-4.09548,100000,-6.01029e-14,0,0
-4.04523,100000,-7.35579e-14,0,0
-3.99497,100000,-7.11381e-14,0,0
-3.94472,100000,-7.00462e-14,0,0
-3.89447,100000,-8.0273e-14,0,0
-3.84422,100000,-8.74435e-14,0,0
-3.79397,100000,-7.10942e-14,0,0
-3.74372,100000,-5.11764e-14,0,0
-3.69347,100000,-6.28009e-15,0,0
-3.64322,100000,3.00033e-14,0,0
-3.59296,100000,1.11005e-14,0,0
-3.54271,100000,-9.41041e-15,0,0
-3.49246,100000,-3.94031e-14,0,0
-3.44221,100000,-6.51771e-14,0,0
-3.39196,100000,-6.79521e-14,0,0
-3.34171,100000,-6.38149e-14,0,0
-3.29146,100000,-2.46968e-14,0,0
-3.24121,100000,4.75083e-12,0,0
-3.19095,100000,3.18552e-11,0,0
-3.1407,100000,2.36842e-09,0,0
-3.09045,100000,1.48791e-08,0,0
-3.0402,100000,8.13272e-07,0,0
-2.98995,100000,4.85595e-06,0,0
-2.9397,100000,0.000153469,0,0
-2.88945,99999.8,0.000862733,0,0
-2.8392,99996.8,0.0117254,0,0
-2.78894,99983.3,0.0596595,0,0
-2.73869,99905.7,0.291916,0,0
-2.68844,99607.2,1.15906,0,0
-2.63819,99024.8,2.7869,0,0
-2.58794,97518.4,6.89105,0,0
-2.53769,95737.9,11.756,0,0
-2.48744,93112.7,18.9652,0,0
-2.43719,90506.4,26.2229,0,0
-2.38693,87955,33.6218,0,0
-2.33668,85527.3,40.7578,0,0
-2.28643,83442.8,47.1647,0,0
