x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.26743e-13,0,0
-4.79798,348.4,100000,1.00008,1.14109e-13,0,0
-4.69697,348.4,100000,1.00008,2.89545e-14,0,0
-4.59596,348.4,100000,1.00008,4.08535e-14,0,0
-4.49495,348.4,100000,1.00008,1.64314e-13,0,0
-4.39394,348.4,100000,1.00008,2.62482e-13,0,0
-4.29293,348.4,100000,1.00008,2.09699e-13,0,0
-4.19192,348.4,100000,1.00008,7.00713e-14,0,0
-4.09091,348.4,100000,1.00008,-1.36689e-14,0,0
-3.9899,348.4,100000,1.00008,-1.185e-14,0,0
-3.88889,348.4,100000,1.00008,-1.80537e-14,0,0
-3.78788,348.4,100000,1.00008,-3.78466e-14,0,0
-3.68687,348.4,100000,1.00008,-4.77981e-14,0,0
-3.58586,348.4,100000,1.00008,-7.89266e-14,0,0
-3.48485,348.4,100000,1.00008,-9.45797e-14,0,0
-3.38384,348.4,100000,1.00008,-5.92807e-14,0,0
-3.28283,348.4,100000,1.00008,-3.7969e-14,0,0
-3.18182,348.4,100000,1.00008,-1.32279e-14,0,0
-3.08081,348.4,100000,1.00008,-2.34e-14,0,0
-2.9798,348.4,100000,1.00008,-1.23093e-14,0,0
-2.87879,348.4,100000,1.00008,-2.26344e-14,0,0
-2.77778,348.4,100000,1.00008,-1.3675e-14,0,0
-2.67677,348.4,100000,1.00008,3.3572e-14,0,0
-2.57576,348.4,100000,1.00008,1.69942e-14,0,0
-2.47475,348.4,100000,1.00008,5.98992e-14,0,0
-2.37374,348.4,100000,1.00008,5.403e-11,0,0
-2.27273,348.4,100000,1.00008,1.05542e-06,0,0
-2.17172,348.4,99999.6,1.00008,0.00115982,0,0
-2.07071,348.357,99956.8,0.999773,0.115644,0,0
-1.9697,347.709,99302.5,0.995077,1.87105,0,0
-1.86869,345.052,96661.7,0.976046,9.06207,0,0
-1.76768,340.265,92048,0.942486,22.0363,0,0
-1.66667,334.604,86801.2,0.903784,37.475,0,0
-1.56566,328.875,81713.6,0.865635,53.2272,0,0
-1.46465,323.252,76931.7,0.82916,68.82,0,0
-1.36364,317.714,72422.4,0.794167,84.3035,0,0
-1.26263,312.233,68148.7,0.760425,99.7588,0,0
-1.16162,306.792,64088.4,0.727805,115.23,0,0
-1.06061,301.383,60227.1,0.696232,130.742,0,0
-0.959596,296.002,56553.3,0.665651,146.311,0,0
-0.858586,290.642,53056.7,0.636014,161.954,0,0
-0.757576,285.3,49728.1,0.607279,177.688,0,0
-0.656566,279.971,46559.6,0.57941,193.526,0,0
-0.555556,274.656,43545.6,0.552393,209.472,0,0
-0.454545,269.361,40684.2,0.526243,225.512,0,0
-0.353535,264.105,37978.9,0.501031,241.588,0,0
-0.252525,258.947,35449.1,0.476977,257.553,0,0
-0.151515,254.023,33143.2,0.454601,272.936,0,0
-0.0505051,249.675,31242.2,0.435993,286.459,0,0
0.0505051,247.165,30094.5,0.424243,294.875,0,0
0.151515,246.777,29933.1,0.42263,296.121,0,0
0.252525,247.883,30429.5,0.427723,292.426,0,0
0.353535,247.685,30370.1,0.427229,292.873,0,0
0.454545,247.386,30310.3,0.426902,293.308,0,0
0.555556,247.142,30296.8,0.427133,293.436,0,0
0.656566,246.952,30262.5,0.426979,293.572,0,0
0.757576,246.986,30240.2,0.426605,293.752,0,0
0.858586,247.313,30246.6,0.426131,293.711,0,0
0.959596,248.244,30257.5,0.424689,293.643,0,0
1.06061,250.464,30258.1,0.420944,293.65,0,0
1.16162,255.526,30257.1,0.412635,293.674,0,0
1.26263,266.295,30265.3,0.396199,293.684,0,0
1.36364,286.54,30292.6,0.36879,293.779,0,0
1.46465,317.977,30332,0.332905,294,0,0
1.56566,354.668,30247.6,0.297464,293.308,0,0
1.66667,383.709,30123.4,0.273587,292.273,0,0
1.76768,398.128,30429.6,0.266312,295.06,0,0
1.86869,401.293,30518.1,0.264978,295.812,0,0
1.9697,401.217,30406,0.264054,294.644,0,0
2.07071,400.284,30213.9,0.262998,292.787,0,0
2.17172,399.187,30085.8,0.262603,291.545,0,0
2.27273,398.582,30071.1,0.262873,291.336,0,0
2.37374,398.218,30114.4,0.263492,291.736,0,0
2.47475,397.817,30152.2,0.264089,292.089,0,0
2.57576,395.739,29768.7,0.262079,288.445,0,0
2.67677,382.86,26803.1,0.243086,257.397,0,0
2.77778,340.75,18549.7,0.187001,151.485,0,0
2.87879,289.383,11084.5,0.133341,24.757,0,0
2.9798,278.797,10009.8,0.125098,0.234357,0,0
3.08081,278.7,10000,0.125019,6.02538e-05,0,0
3.18182,278.7,10000,0.125019,7.29069e-10,0,0
3.28283,278.7,10000,0.125019,2.44332e-15,0,0
3.38384,278.7,10000,0.125019,-1.6001e-14,0,0
3.48485,278.7,10000,0.125019,-3.08078e-14,0,0
3.58586,278.7,10000,0.125019,1.43476e-14,0,0
3.68687,278.7,10000,0.125019,6.28098e-14,0,0
3.78788,278.7,10000,0.125019,6.3269e-14,0,0
3.88889,278.7,10000,0.125019,-5.42245e-14,0,0
3.9899,278.7,10000,0.125019,-1.25889e-13,0,0
4.09091,278.7,10000,0.125019,-1.03005e-13,0,0
4.19192,278.7,10000,0.125019,-1.32968e-13,0,0
4.29293,278.7,10000,0.125019,-1.31559e-13,0,0
4.39394,278.7,10000,0.125019,-8.70776e-14,0,0
4.49495,278.7,10000,0.125019,-9.13825e-14,0,0
4.59596,278.7,10000,0.125019,-9.78919e-14,0,0
4.69697,278.7,10000,0.125019,-1.0611e-13,0,0
4.79798,278.7,10000,0.125019,-5.88355e-14,0,0
4.89899,278.7,10000,0.125019,-1.17279e-13,0,0
5,278.7,10000,0.125019,0,0,0
