x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,6.89186e-14,0,0
-4.8995,100000,2.51263e-14,0,0
-4.84925,100000,-1.87699e-14,0,0
-4.79899,100000,-6.94843e-14,0,0
-4.74874,100000,-1.18795e-13,0,0
-4.69849,100000,-1.13375e-13,0,0
-4.64824,100000,-1.05617e-13,0,0
-4.59799,100000,-3.33681e-14,0,0
-4.54774,100000,1.36295e-12,0,0
-4.49749,100000,3.0859e-11,0,0
-4.44724,100000,3.78377e-08,0,0
-4.39698,100000,7.24728e-07,0,0
-4.34673,100000,8.40711e-05,0,0
-4.29648,99999.6,0.00135644,0,0
-4.24623,99996,0.0127356,0,0
-4.19598,99953,0.148766,0,0
-4.14573,99868,0.41831,0,0
-4.09548,99330.8,2.1251,0,0
-4.04523,98701.8,4.13307,0,0
-3.99497,97198,9.01019,0,0
-3.94472,95670,13.9872,0,0
-3.89447,93934.8,19.8156,0,0
-3.84422,92232.9,25.5522,0,0
-3.79397,90787.6,30.5826,0,0
-3.74372,89373.5,35.5196,0,0
-3.69347,88178.4,39.8024,0,0
-3.64322,87001.6,44.033,0,0
-3.59296,85941.6,47.9296,0,0
-3.54271,84891.4,51.8026,0,0
-3.49246,83899.4,55.5369,0,0
-3.44221,82913.3,59.2617,0,0
-3.39196,81959.8,62.9351,0,0
-3.34171,81010.7,66.605,0,0
-3.29146,80084.3,70.2568,0,0
-3.24121,79161.8,73.9072,0,0
-3.19095,78258.4,77.551,0,0
-3.1407,77358.9,81.1941,0,0
-3.09045,76476.6,84.8344,0,0
-3.0402,75598.4,88.4745,0,0
-2.98995,74736.4,92.1135,0,0
-2.9397,73878.4,95.7526,0,0
-2.88945,73036,99.3917,0,0
-2.8392,72197.5,103.031,0,0
-2.78894,71373.8,106.671,0,0
-2.73869,70554.2,110.312,0,0
-2.68844,69748.8,113.954,0,0
-2.63819,68947.4,117.597,0,0
-2.58794,68159,121.241,0,0
-2.53769,67375.4,124.887,0,0
-2.48744,66606.4,128.54,0,0
-2.43719,65839.8,132.19,0,0
-2.38693,65079.8,135.827,0,0
-2.33668,64330.2,139.48,0,0
-2.28643,63609.4,143.174,0,0
-2.23618,62877.3,146.837,0,0
-2.18593,62115.3,150.422,0,0
-2.13568,61391,154.064,0,0
-2.08543,60761.7,157.852,0,0
-2.03518,60080.3,161.57,0,0
-1.98492,59274.3,165.119,0,0
-1.93467,58544.5,168.709,0,0
-1.88442,57988.2,172.391,0,0
-1.83417,57380.7,176.129,0,0
-1.78392,56661.8,179.988,0,0
-1.73367,55957.3,183.68,0,0
-1.68342,55282.5,187.022,0,0
-1.63317,54645.7,190.521,0,0
-1.58291,54084.3,194.334,0,0
-1.53266,53501.8,198.161,0,0
-1.48241,52879.3,202.017,0,0
-1.43216,52243.9,205.726,0,0
-1.38191,51584.9,209.166,0,0
-1.33166,50955.3,212.663,0,0
-1.28141,50376.6,216.257,0,0
-1.23116,49818.3,219.976,0,0
-1.1809,49294,223.905,0,0
-1.13065,48750.4,227.775,0,0
-1.0804,48176,231.55,0,0
-1.03015,47596.7,235.213,0,0
-0.979899,47010,238.703,0,0
-0.929648,46435.2,242.208,0,0
-0.879397,45877.7,245.733,0,0
