x,p,U_0,U_1,U_2
-5,28097.4,0,0,0
-4.94975,28115.1,-151.891,0,0
-4.8995,31654.9,-204.967,0,0
-4.84925,35157.1,-257.206,0,0
-4.79899,36185.3,-254.513,0,0
-4.74874,37189.9,-251.837,0,0
-4.69849,37277,-249.856,0,0
-4.64824,37379.2,-248.015,0,0
-4.59799,37898,-250.01,0,0
-4.54774,38430,-252.017,0,0
-4.49749,39244,-254.299,0,0
-4.44724,40020.1,-256.427,0,0
-4.39698,40145.3,-255.924,0,0
-4.34673,40284.9,-255.374,0,0
-4.29648,40633.1,-254.148,0,0
-4.24623,40930.4,-252.799,0,0
-4.19598,40599.7,-249.936,0,0
-4.14573,40208.9,-246.502,0,0
-4.09548,39171.1,-236.924,0,0
-4.04523,38142,-227.635,0,0
-3.99497,37195.1,-221.105,0,0
-3.94472,36372.2,-215.065,0,0
-3.89447,36606.5,-213.212,0,0
-3.84422,36804.3,-211.49,0,0
-3.79397,36721.5,-210.788,0,0
-3.74372,36708.7,-210.168,0,0
-3.69347,37186,-210.132,0,0
-3.64322,37702.1,-210.695,0,0
-3.59296,38466.4,-215.088,0,0
-3.54271,39319.8,-219.565,0,0
-3.49246,40698.3,-224.536,0,0
-3.44221,41888.4,-228.763,0,0
-3.39196,42052.2,-228.938,0,0
-3.34171,42252.4,-228.96,0,0
-3.29146,42637.5,-228.204,0,0
-3.24121,42940.2,-227.284,0,0
-3.19095,42854.4,-225.587,0,0
-3.1407,42736.9,-223.462,0,0
-3.09045,42480.1,-219.453,0,0
-3.0402,42197.8,-215.553,0,0
-2.98995,41809.8,-212.1,0,0
-2.9397,41553.8,-209.129,0,0
-2.88945,41809.5,-208.029,0,0
-2.8392,42048,-207.083,0,0
-2.78894,42223.6,-206.701,0,0
-2.73869,42505.8,-206.702,0,0
-2.68844,43155.3,-208.02,0,0
-2.63819,43754.3,-209.18,0,0
-2.58794,44189.1,-209.825,0,0
-2.53769,44592,-210.149,0,0
-2.48744,44896.2,-209.484,0,0
-2.43719,45133.8,-208.51,0,0
-2.38693,45177,-206.634,0,0
-2.33668,45095.6,-204.092,0,0
-2.28643,44668.7,-199.701,0,0
-2.23618,44298.1,-195.648,0,0
-2.18593,44076.1,-192.49,0,0
-2.13568,43975.8,-189.914,0,0
-2.08543,44180.5,-188.802,0,0
-2.03518,44433.5,-188.114,0,0
-1.98492,44801.6,-188.44,0,0
-1.93467,45309.9,-189.369,0,0
-1.88442,46137.7,-191.675,0,0
-1.83417,46851.7,-193.421,0,0
-1.78392,47318.3,-193.951,0,0
-1.73367,47709.1,-194.039,0,0
-1.68342,47942.6,-193.208,0,0
-1.63317,48055.2,-191.777,0,0
-1.58291,47927.7,-189.156,0,0
-1.53266,47637.5,-185.729,0,0
-1.48241,47038.3,-180.771,0,0
