x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,5.79588e-14,0,0
-4.8995,100000,3.57663e-14,0,0
-4.84925,100000,1.32219e-14,0,0
-4.79899,100000,-3.24236e-14,0,0
-4.74874,100000,-7.67222e-14,0,0
-4.69849,100000,-6.84911e-14,0,0
-4.64824,100000,-5.90471e-14,0,0
-4.59799,100000,-1.61588e-14,0,0
-4.54774,100000,2.46586e-14,0,0
-4.49749,100000,2.15276e-14,0,0
-4.44724,100000,1.73355e-14,0,0
-4.39698,100000,-5.08984e-15,0,0
-4.34673,100000,-2.94823e-14,0,0
-4.29648,100000,-8.21712e-14,0,0
-4.24623,100000,-1.33819e-13,0,0
-4.19598,100000,-1.7263e-13,0,0
-4.14573,100000,-2.05209e-13,0,0
-4.09548,100000,-1.70704e-13,0,0
-4.04523,100000,-1.38164e-13,0,0
-3.99497,100000,-1.24349e-13,0,0
-3.94472,100000,-1.12949e-13,0,0
-3.89447,100000,-1.22126e-13,0,0
-3.84422,100000,-1.24555e-13,0,0
-3.79397,100000,-7.50508e-14,0,0
-3.74372,100000,-2.51898e-14,0,0
-3.69347,100000,2.71658e-14,0,0
-3.64322,100000,6.82643e-14,0,0
-3.59296,100000,3.72347e-14,0,0
-3.54271,100000,8.74697e-15,0,0
-3.49246,100000,-4.7522e-15,0,0
-3.44221,100000,-1.97041e-14,0,0
-3.39196,100000,-4.25754e-14,0,0
-3.34171,100000,-5.49867e-14,0,0
-3.29146,100000,-1.44637e-14,0,0
-3.24121,100000,2.71262e-14,0,0
-3.19095,100000,7.37462e-14,0,0
-3.1407,100000,1.0312e-13,0,0
-3.09045,100000,5.65145e-14,0,0
-3.0402,100000,1.40321e-14,0,0
-2.98995,100000,-1.14313e-14,0,0
-2.9397,100000,-3.78332e-14,0,0
-2.88945,100000,-6.78753e-14,0,0
-2.8392,100000,-8.24003e-14,0,0
-2.78894,100000,-4.02699e-14,0,0
-2.73869,100000,4.99403e-15,0,0
-2.68844,100000,6.10513e-14,0,0
-2.63819,100000,1.06487e-13,0,0
-2.58794,100000,1.17344e-13,0,0
-2.53769,100000,1.19712e-13,0,0
-2.48744,100000,9.59218e-14,0,0
-2.43719,100000,7.18003e-14,0,0
-2.38693,100000,4.67108e-14,0,0
-2.33668,100000,2.95781e-14,0,0
-2.28643,100000,3.45139e-14,0,0
-2.23618,100000,3.28618e-14,0,0
-2.18593,100000,1.38416e-14,0,0
-2.13568,100000,1.27437e-15,0,0
-2.08543,100000,4.89623e-15,0,0
-2.03518,100000,8.59043e-15,0,0
-1.98492,100000,1.24575e-14,0,0
-1.93467,100000,2.12364e-14,0,0
-1.88442,100000,4.12079e-14,0,0
-1.83417,100000,6.03129e-14,0,0
-1.78392,100000,7.75335e-14,0,0
-1.73367,100000,8.49191e-14,0,0
-1.68342,100000,7.18782e-14,0,0
-1.63317,100000,5.69504e-14,0,0
-1.58291,100000,3.82767e-14,0,0
-1.53266,100000,7.18521e-15,0,0
-1.48241,100000,-4.7482e-14,0,0
-1.43216,100000,-8.23247e-14,0,0
-1.38191,100000,-8.11483e-14,0,0
-1.33166,100000,-8.08731e-14,0,0
-1.28141,100000,-8.21658e-14,0,0
-1.23116,100000,8.73843e-12,0,0
-1.1809,100000,3.22622e-11,0,0
-1.13065,100000,2.25547e-07,0,0
-1.0804,100000,8.11264e-07,0,0
-1.03015,99999.8,0.000721167,0,0
-0.979899,99999.2,0.00254396,0,0
-0.929648,99964.5,0.112504,0,0
-0.879397,99879.5,0.381334,0,0
-0.829146,99302.5,2.22439,0,0
-0.778894,98031.9,6.28655,0,0
-0.728643,95621.5,14.2933,0,0
-0.678392,91669.2,27.6368,0,0
-0.628141,87263,43.2552,0,0
-0.577889,82267.1,61.8282,0,0
-0.527638,77511.2,80.7801,0,0
-0.477387,73054.7,100.205,0,0
-0.427136,68685.6,119.29,0,0
-0.376884,64421.1,137.969,0,0
-0.326633,60619.7,157.204,0,0
-0.276382,57351.3,177.08,0,0
-0.226131,53952.9,197.009,0,0
-0.175879,50410.9,216.996,0,0
-0.125628,47311.7,236.999,0,0
-0.0753769,44682.6,257.021,0,0
-0.0251256,41892.5,277.275,0,0
0.0251256,38938.2,297.768,0,0
0.0753769,36329.1,317.625,0,0
0.125628,34058.4,336.861,0,0
0.175879,32604.4,350.076,0,0
0.226131,31919.6,357.622,0,0
0.276382,31787.5,361.811,0,0
0.326633,32155.5,362.963,0,0
0.376884,32466.3,362.42,0,0
0.427136,32727.6,360.404,0,0
0.477387,32874,357.969,0,0
0.527638,32924.6,355.184,0,0
0.577889,32858.1,352.772,0,0
0.628141,32697.7,350.659,0,0
0.678392,32733.6,351.093,0,0
0.728643,32920.7,353.487,0,0
0.778894,33182.7,356.579,0,0
0.829146,33500,360.185,0,0
0.879397,33468.2,360.705,0,0
0.929648,33188.6,359.035,0,0
0.979899,31564.4,344.771,0,0
1.03015,29024.9,321.935,0,0
1.0804,23483.1,244.725,0,0
1.13065,15981.2,132.015,0,0
1.1809,12140.9,61.3449,0,0
1.23116,10593,16.9919,0,0
1.28141,10008.6,0.246612,0,0
1.33166,10002.3,0.0659507,0,0
1.38191,10000,6.29831e-06,0,0
1.43216,10000,1.65181e-06,0,0
1.48241,10000,1.55153e-09,0,0
1.53266,10000,3.98044e-10,0,0
1.58291,10000,8.31101e-14,0,0
1.63317,10000,7.22318e-14,0,0
1.68342,10000,6.423e-14,0,0
1.73367,10000,5.76775e-14,0,0
1.78392,10000,4.22201e-14,0,0
1.83417,10000,2.24752e-14,0,0
1.88442,10000,4.71649e-14,0,0
1.93467,10000,9.22881e-14,0,0
1.98492,10000,8.07515e-14,0,0
2.03518,10000,4.435e-14,0,0
2.08543,10000,4.69691e-14,0,0
2.13568,10000,6.59161e-14,0,0
2.18593,10000,8.52637e-14,0,0
2.23618,10000,1.04771e-13,0,0
2.28643,10000,7.54459e-14,0,0
2.33668,10000,2.75982e-14,0,0
2.38693,10000,4.14783e-15,0,0
2.43719,10000,-1.05063e-14,0,0
2.48744,10000,-5.34459e-14,0,0
2.53769,10000,-1.06067e-13,0,0
2.58794,10000,-1.38114e-13,0,0
2.63819,10000,-1.63483e-13,0,0
2.68844,10000,-1.3833e-13,0,0
2.73869,10000,-9.76575e-14,0,0
2.78894,10000,-5.0543e-14,0,0
2.8392,10000,-1.5584e-15,0,0
2.88945,10000,5.75836e-15,0,0
2.9397,10000,1.66291e-15,0,0
2.98995,10000,3.86551e-15,0,0
3.0402,10000,7.69213e-15,0,0
3.09045,10000,-1.52257e-15,0,0
3.1407,10000,-1.38964e-14,0,0
3.19095,10000,-2.33586e-14,0,0
3.24121,10000,-3.21599e-14,0,0
3.29146,10000,2.03473e-14,0,0
3.34171,10000,8.58593e-14,0,0
3.39196,10000,8.99406e-14,0,0
3.44221,10000,8.18828e-14,0,0
3.49246,10000,8.04719e-14,0,0
3.54271,10000,8.02803e-14,0,0
3.59296,10000,7.9839e-14,0,0
3.64322,10000,7.93553e-14,0,0
3.69347,10000,1.12749e-13,0,0
3.74372,10000,1.5143e-13,0,0
3.79397,10000,1.51705e-13,0,0
3.84422,10000,1.46493e-13,0,0
3.89447,10000,1.14565e-13,0,0
3.94472,10000,7.91653e-14,0,0
3.99497,10000,6.32923e-14,0,0
4.04523,10000,4.97101e-14,0,0
4.09548,10000,2.47918e-14,0,0
4.14573,10000,-1.31639e-15,0,0
4.19598,10000,-2.81143e-14,0,0
4.24623,10000,-5.49763e-14,0,0
4.29648,10000,-1.58464e-14,0,0
4.34673,10000,2.86342e-14,0,0
4.39698,10000,3.30754e-14,0,0
4.44724,10000,3.47332e-14,0,0
4.49749,10000,2.13912e-14,0,0
4.54774,10000,7.17629e-15,0,0
4.59799,10000,-1.8957e-14,0,0
4.64824,10000,-4.56519e-14,0,0
4.69849,10000,-4.36895e-14,0,0
4.74874,10000,-4.06878e-14,0,0
4.79899,10000,-4.65044e-14,0,0
4.84925,10000,-5.25472e-14,0,0
4.8995,10000,-1.01099e-13,0,0
4.94975,10000,-1.50299e-13,0,0
5,10000,0,0,0
