x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.28599e-13,0,0
-4.79798,348.4,100000,1.00008,1.17747e-13,0,0
-4.69697,348.4,100000,1.00008,3.64503e-14,0,0
-4.59596,348.4,100000,1.00008,5.17665e-14,0,0
-4.49495,348.4,100000,1.00008,1.55202e-13,0,0
-4.39394,348.4,100000,1.00008,2.20704e-13,0,0
-4.29293,348.4,100000,1.00008,1.53058e-13,0,0
-4.19192,348.4,100000,1.00008,3.93347e-14,0,0
-4.09091,348.4,100000,1.00008,3.56052e-14,0,0
-3.9899,348.4,100000,1.00008,9.00234e-14,0,0
-3.88889,348.4,100000,1.00008,6.88464e-14,0,0
-3.78788,348.4,100000,1.00008,-5.76884e-15,0,0
-3.68687,348.4,100000,1.00008,-7.03775e-14,0,0
-3.58586,348.4,100000,1.00008,-8.16089e-14,0,0
-3.48485,348.4,100000,1.00008,-8.11313e-14,0,0
-3.38384,348.4,100000,1.00008,-5.31812e-14,0,0
-3.28283,348.4,100000,1.00008,-3.67749e-14,0,0
-3.18182,348.4,100000,1.00008,-1.57082e-14,0,0
-3.08081,348.4,100000,1.00008,-4.96905e-14,0,0
-2.9798,348.4,100000,1.00008,-8.44382e-14,0,0
-2.87879,348.4,100000,1.00008,4.1462e-12,0,0
-2.77778,348.4,100000,1.00008,1.13463e-07,0,0
-2.67677,348.4,99999.9,1.00008,0.000231298,0,0
-2.57576,348.386,99985.8,0.999981,0.0380215,0,0
-2.47475,348.072,99668.2,0.997704,0.888637,0,0
-2.37374,346.384,97980,0.985566,5.45288,0,0
-2.27273,342.789,94463.6,0.960119,15.1816,0,0
-2.17172,338.185,90096.6,0.928179,27.6938,0,0
-2.07071,333.438,85747.6,0.895953,40.677,0,0
-1.9697,328.801,81647.4,0.865147,53.4461,0,0
-1.86869,324.266,77774.8,0.835643,66.0218,0,0
-1.76768,319.792,74086.3,0.807149,78.5084,0,0
-1.66667,315.358,70556.1,0.779499,90.9672,0,0
-1.56566,310.954,67170.7,0.75261,103.426,0,0
-1.46465,306.574,63921.7,0.72644,115.899,0,0
-1.36364,302.217,60802.6,0.700956,128.394,0,0
-1.26263,297.88,57807.7,0.676134,140.919,0,0
-1.16162,293.561,54931.7,0.651951,153.481,0,0
-1.06061,289.258,52169.8,0.628384,166.086,0,0
-0.959596,284.969,49517.3,0.605413,178.74,0,0
-0.858586,280.693,46970.3,0.583023,191.45,0,0
-0.757576,276.43,44525.6,0.561204,204.217,0,0
-0.656566,272.181,42180.9,0.539954,217.038,0,0
-0.555556,267.95,39935.4,0.519284,229.902,0,0
-0.454545,263.746,37790.4,0.499226,242.783,0,0
-0.353535,259.59,35751.5,0.479857,255.62,0,0
-0.252525,255.533,33839.1,0.461401,268.254,0,0
-0.151515,251.725,32111.3,0.44447,280.187,0,0
-0.0505051,248.667,30747.5,0.430828,290.07,0,0
0.0505051,246.946,30057.7,0.424101,295.143,0,0
0.151515,246.977,30058.2,0.424053,295.152,0,0
0.252525,247.846,30407.3,0.427474,292.555,0,0
0.353535,247.723,30348,0.426852,293.002,0,0
0.454545,247.648,30305.7,0.426386,293.348,0,0
0.555556,247.599,30288.7,0.426231,293.489,0,0
0.656566,247.5,30263.5,0.426048,293.686,0,0
0.757576,247.33,30245.1,0.42608,293.79,0,0
0.858586,247.175,30253.3,0.426464,293.72,0,0
0.959596,247.048,30262.3,0.426809,293.665,0,0
1.06061,247.042,30260.8,0.426799,293.681,0,0
1.16162,247.145,30258.8,0.426594,293.695,0,0
1.26263,247.582,30261.9,0.425885,293.663,0,0
1.36364,248.795,30267.2,0.423886,293.608,0,0
1.46465,251.693,30271.9,0.419091,293.56,0,0
1.56566,258.037,30276.1,0.408915,293.567,0,0
1.66667,270.685,30287.8,0.390148,293.66,0,0
1.76768,292.842,30313,0.361211,293.768,0,0
1.86869,325.146,30352,0.325841,293.948,0,0
1.9697,361.155,30417.6,0.293759,294.546,0,0
2.07071,387.523,30337.9,0.27283,293.865,0,0
2.17172,397.904,30133.7,0.263871,291.927,0,0
2.27273,400.145,30145.5,0.262494,292.024,0,0
2.37374,400.391,30179.4,0.262628,292.315,0,0
2.47475,400.318,30248.9,0.26328,292.925,0,0
2.57576,400.249,30370.4,0.264383,294.041,0,0
2.67677,400.059,30467.5,0.265355,294.943,0,0
2.77778,399.449,30460.2,0.265697,294.888,0,0
2.87879,398.627,30392.5,0.265652,294.2,0,0
2.9798,397.733,30272.5,0.265198,293.029,0,0
3.08081,397.007,30169.4,0.264778,292.02,0,0
3.18182,396.427,30097.8,0.264536,291.324,0,0
3.28283,394.863,29754.5,0.262545,288.091,0,0
3.38384,384.43,27217.3,0.246149,262.24,0,0
3.48485,346.172,19657.1,0.194698,165.611,0,0
3.58586,295.415,11770.8,0.138431,38.9701,0,0
3.68687,279.005,10030.4,0.125262,0.725922,0,0
3.78788,278.7,10000,0.125019,0.000433289,0,0
