x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.04476e-13,0,0
-4.79798,348.4,100000,1.00008,7.61341e-14,0,0
-4.69697,348.4,100000,1.00008,7.34885e-17,0,0
-4.59596,348.4,100000,1.00008,5.56063e-15,0,0
-4.49495,348.4,100000,1.00008,1.18659e-13,0,0
-4.39394,348.4,100000,1.00008,2.39664e-13,0,0
-4.29293,348.4,100000,1.00008,2.3305e-13,0,0
-4.19192,348.4,100000,1.00008,1.24287e-13,0,0
-4.09091,348.4,100000,1.00008,-2.49126e-14,0,0
-3.9899,348.4,100000,1.00008,-8.68083e-14,0,0
-3.88889,348.4,100000,1.00008,-5.50367e-14,0,0
-3.78788,348.4,100000,1.00008,-6.77196e-14,0,0
-3.68687,348.4,100000,1.00008,-7.99677e-14,0,0
-3.58586,348.4,100000,1.00008,-4.60589e-14,0,0
-3.48485,348.4,100000,1.00008,-4.56915e-14,0,0
-3.38384,348.4,100000,1.00008,-6.01809e-14,0,0
-3.28283,348.4,100000,1.00008,-5.00212e-14,0,0
-3.18182,348.4,100000,1.00008,-8.1021e-15,0,0
-3.08081,348.4,100000,1.00008,-1.75209e-14,0,0
-2.9798,348.4,100000,1.00008,-1.63328e-14,0,0
-2.87879,348.4,100000,1.00008,-2.47289e-14,0,0
-2.77778,348.4,100000,1.00008,4.71551e-15,0,0
-2.67677,348.4,100000,1.00008,9.10032e-14,0,0
-2.57576,348.4,100000,1.00008,8.07087e-14,0,0
-2.47475,348.4,100000,1.00008,6.42534e-14,0,0
-2.37374,348.4,100000,1.00008,-5.6237e-14,0,0
-2.27273,348.4,100000,1.00008,-8.68083e-14,0,0
-2.17172,348.4,100000,1.00008,-4.97578e-14,0,0
-2.07071,348.4,100000,1.00008,-3.42456e-14,0,0
-1.9697,348.4,100000,1.00008,-1.22909e-14,0,0
-1.86869,348.4,100000,1.00008,-1.31912e-14,0,0
-1.76768,348.4,100000,1.00008,-2.65293e-14,0,0
-1.66667,348.4,100000,1.00008,5.86376e-11,0,0
-1.56566,348.4,100000,1.00008,1.30695e-06,0,0
-1.46465,348.399,99999.4,1.00008,0.00159886,0,0
-1.36364,348.337,99936.4,0.999626,0.170215,0,0
-1.26263,347.355,98944.1,0.992495,2.8359,0,0
-1.16162,343.323,94961.5,0.963695,13.7694,0,0
-1.06061,336.161,88208.7,0.914169,33.2314,0,0
-0.959596,327.755,80740.1,0.858203,56.296,0,0
-0.858586,319.199,73614.6,0.803445,80.0752,0,0
-0.757576,310.727,67014.3,0.751357,103.933,0,0
