x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.28599e-13,0,0
-4.79798,348.4,100000,1.00008,1.19639e-13,0,0
-4.69697,348.4,100000,1.00008,3.81589e-14,0,0
-4.59596,348.4,100000,1.00008,4.78349e-14,0,0
-4.49495,348.4,100000,1.00008,1.47926e-13,0,0
-4.39394,348.4,100000,1.00008,2.17507e-13,0,0
-4.29293,348.4,100000,1.00008,1.55134e-13,0,0
-4.19192,348.4,100000,1.00008,3.87468e-14,0,0
-4.09091,348.4,100000,1.00008,3.84161e-14,0,0
-3.9899,348.4,100000,1.00008,9.72987e-14,0,0
-3.88889,348.4,100000,1.00008,7.61218e-14,0,0
-3.78788,348.4,100000,1.00008,-3.01303e-15,0,0
-3.68687,348.4,100000,1.00008,-7.03775e-14,0,0
-3.58586,348.4,100000,1.00008,-8.16089e-14,0,0
-3.48485,348.4,100000,1.00008,-8.11313e-14,0,0
-3.38384,348.4,100000,1.00008,-5.31812e-14,0,0
-3.28283,348.4,100000,1.00008,-3.67749e-14,0,0
-3.18182,348.4,100000,1.00008,-2.06686e-14,0,0
-3.08081,348.4,100000,1.00008,-5.69658e-14,0,0
-2.9798,348.4,100000,1.00008,-8.14987e-14,0,0
-2.87879,348.4,100000,1.00008,1.93685e-10,0,0
-2.77778,348.4,100000,1.00008,2.51986e-06,0,0
-2.67677,348.399,99999.3,1.00008,0.00191909,0,0
-2.57576,348.347,99946.1,0.999697,0.144088,0,0
-2.47475,347.69,99283.5,0.994943,1.92256,0,0
-2.37374,345.307,96915.4,0.977886,8.36718,0,0
-2.27273,341.26,92996.9,0.949436,19.3291,0,0
-2.17172,336.599,88626.5,0.917337,32.0212,0,0
-2.07071,331.946,84412.8,0.885972,44.7755,0,0
-1.9697,327.414,80448.1,0.856053,57.2855,0,0
-1.86869,322.967,76690.4,0.827306,69.6399,0,0
-1.76768,318.572,73102.1,0.799479,81.9305,0,0
-1.66667,314.211,69662.9,0.772441,94.2044,0,0
-1.56566,309.879,66361.9,0.746129,106.483,0,0
-1.46465,305.569,63191.7,0.720506,118.777,0,0
-1.36364,301.281,60146.2,0.695545,131.094,0,0
-1.26263,297.012,57220.4,0.671222,143.442,0,0
-1.16162,292.76,54409.1,0.647516,155.825,0,0
-1.06061,288.523,51707.7,0.624405,168.251,0,0
-0.959596,284.301,49112.1,0.601871,180.726,0,0
-0.858586,280.091,46618.4,0.579901,193.254,0,0
-0.757576,275.893,44223.7,0.558484,205.836,0,0
-0.656566,271.71,41926,0.537622,218.47,0,0
-0.555556,267.545,39724.6,0.517325,231.143,0,0
-0.454545,263.408,37620.9,0.497625,243.83,0,0
-0.353535,259.318,35620.6,0.4786,256.468,0,0
-0.252525,255.329,33744.2,0.460475,268.899,0,0
-0.151515,251.588,32050.9,0.443874,280.62,0,0
-0.0505051,248.601,30718.7,0.43054,290.27,0,0
0.0505051,246.967,30059.3,0.424085,295.154,0,0
0.151515,246.991,30066.6,0.424147,295.094,0,0
0.252525,247.831,30405.8,0.427479,292.564,0,0
0.353535,247.711,30346.1,0.426847,293.007,0,0
0.454545,247.641,30304.3,0.426378,293.343,0,0
0.555556,247.6,30287.3,0.42621,293.488,0,0
0.656566,247.519,30263.3,0.426012,293.689,0,0
0.757576,247.372,30245.9,0.42602,293.797,0,0
0.858586,247.232,30254.1,0.426377,293.721,0,0
0.959596,247.076,30261.6,0.426752,293.661,0,0
1.06061,247.039,30260.7,0.426802,293.681,0,0
1.16162,247.1,30258.9,0.426672,293.695,0,0
1.26263,247.412,30262.5,0.426184,293.665,0,0
1.36364,248.339,30268.1,0.424675,293.613,0,0
1.46465,250.623,30272.7,0.420882,293.565,0,0
1.56566,255.733,30275,0.412554,293.562,0,0
1.66667,266.211,30283,0.396571,293.63,0,0
1.76768,285.329,30307.6,0.370573,293.727,0,0
1.86869,314.876,30338,0.336328,293.812,0,0
1.9697,350.885,30389.3,0.30217,294.261,0,0
2.07071,381.501,30407.5,0.277822,294.499,0,0
2.17172,396.326,30220.6,0.265691,292.753,0,0
2.27273,399.893,30138.3,0.262597,291.936,0,0
2.37374,400.332,30159.9,0.262496,292.137,0,0
2.47475,400.244,30196.4,0.262872,292.425,0,0
2.57576,400.091,30283.9,0.263734,293.227,0,0
2.67677,400.001,30410.2,0.264894,294.398,0,0
2.77778,399.683,30474.5,0.265665,295.005,0,0
2.87879,398.993,30443.8,0.265856,294.692,0,0
2.9798,398.186,30361.7,0.265677,293.865,0,0
3.08081,397.364,30241.5,0.265173,292.701,0,0
3.18182,396.727,30152.6,0.264818,291.842,0,0
3.28283,395.987,30027.6,0.264211,290.644,0,0
3.38384,392.227,29104.6,0.258475,281.871,0,0
3.48485,371.218,24352.5,0.226876,228.433,0,0
3.58586,322.143,15513.6,0.165517,104.728,0,0
3.68687,282.787,10406.5,0.128195,9.52455,0,0
3.78788,278.716,10001.7,0.125033,0.0412624,0,0
