x,p,U_0,U_1,U_2
-5,82411.9,0,0,0
-4.94975,82413.2,8.00226,0,0
-4.8995,82685.7,15.0213,0,0
-4.84925,82958.3,22.0378,0,0
-4.79899,83243.2,28.8851,0,0
-4.74874,83523,35.7066,0,0
-4.69849,83603.7,41.5251,0,0
-4.64824,83674.4,47.3115,0,0
-4.59799,83471.7,52.2083,0,0
-4.54774,83253.2,57.0446,0,0
-4.49749,82700.2,60.5969,0,0
-4.44724,82136.7,64.1042,0,0
-4.39698,81394.7,66.8379,0,0
-4.34673,80651,69.5601,0,0
-4.29648,79882.9,72.1166,0,0
-4.24623,79117.6,74.6797,0,0
-4.19598,78387.2,77.3239,0,0
-4.14573,77660.1,79.9774,0,0
-4.09548,76970.3,82.7307,0,0
-4.04523,76282.8,85.4888,0,0
-3.99497,75617.3,88.2915,0,0
-3.94472,74953.1,91.0946,0,0
-3.89447,74299.9,93.9008,0,0
-3.84422,73647.7,96.7059,0,0
-3.79397,73003.6,99.5031,0,0
-3.74372,72360.7,102.3,0,0
-3.69347,71726.4,105.092,0,0
-3.64322,71093.5,107.884,0,0
-3.59296,70469.9,110.677,0,0
-3.54271,69847.8,113.47,0,0
-3.49246,69234.9,116.264,0,0
-3.44221,68623.6,119.059,0,0
-3.39196,68021.1,121.855,0,0
-3.34171,67420.3,124.651,0,0
-3.29146,66828.3,127.45,0,0
-3.24121,66237.8,130.249,0,0
-3.19095,65654.2,133.046,0,0
-3.1407,65073.3,135.845,0,0
-3.09045,64504.5,138.656,0,0
-3.0402,63934.7,141.462,0,0
-2.98995,63361.3,144.243,0,0
-2.9397,62796.9,147.039,0,0
-2.88945,62267.8,149.894,0,0
-2.8392,61724.8,152.722,0,0
-2.78894,61131.1,155.452,0,0
-2.73869,60568.3,158.224,0,0
-2.68844,60112,161.14,0,0
-2.63819,59615.4,164.015,0,0
-2.58794,58987.7,166.76,0,0
-2.53769,58408.7,169.511,0,0
-2.48744,57979.5,172.279,0,0
-2.43719,57523.6,175.106,0,0
-2.38693,56989.7,178.11,0,0
-2.33668,56454.3,180.993,0,0
-2.28643,55914.6,183.541,0,0
-2.23618,55405.1,186.18,0,0
-2.18593,54975.6,189.06,0,0
-2.13568,54530.8,191.973,0,0
-2.08543,54048.1,194.966,0,0
-2.03518,53552.4,197.845,0,0
-1.98492,53025.5,200.449,0,0
-1.93467,52523.5,203.1,0,0
-1.88442,52077.9,205.855,0,0
-1.83417,51642.9,208.7,0,0
-1.78392,51231.1,211.74,0,0
-1.73367,50798.7,214.715,0,0
-1.68342,50324,217.556,0,0
-1.63317,49846.1,220.313,0,0
-1.58291,49362.1,222.901,0,0
-1.53266,48901.2,225.566,0,0
-1.48241,48484.2,228.377,0,0
-1.43216,48079.7,231.279,0,0
-1.38191,47697.9,234.347,0,0
-1.33166,47297.1,237.345,0,0
-1.28141,46863.4,240.222,0,0
-1.23116,46429.6,243.013,0,0
-1.1809,45995.5,245.661,0,0
-1.13065,45564.1,248.308,0,0
-1.0804,45136.7,250.95,0,0
-1.03015,44735,253.695,0,0
-0.979899,44372.8,256.597,0,0
-0.929648,44015.3,259.551,0,0
-0.879397,43664.8,262.579,0,0
-0.829146,43295.4,265.509,0,0
-0.778894,42899.4,268.3,0,0
-0.728643,42503.8,271.074,0,0
-0.678392,42108.7,273.824,0,0
-0.628141,41695.2,276.43,0,0
-0.577889,41257.6,278.848,0,0
-0.527638,40854.2,281.458,0,0
-0.477387,40493.5,284.309,0,0
-0.427136,40182.8,287.517,0,0
-0.376884,39931.9,291.154,0,0
-0.326633,39646.6,294.638,0,0
-0.276382,39321.6,297.949,0,0
-0.226131,38891.8,300.356,0,0
-0.175879,38346.2,301.762,0,0
-0.125628,37876.5,303.532,0,0
-0.0753769,37487.3,305.686,0,0
-0.0251256,37323.4,309.912,0,0
0.0251256,37389.4,316.251,0,0
0.0753769,37318.1,321.667,0,0
0.125628,37112.2,326.176,0,0
0.175879,36303.3,325.445,0,0
0.226131,34926.4,319.778,0,0
0.276382,33869,315.829,0,0
0.326633,33100.6,313.433,0,0
0.376884,33592,323.488,0,0
0.427136,35178.4,344.365,0,0
0.477387,36168.4,362.522,0,0
0.527638,36660.3,378.409,0,0
0.577889,35435,374.976,0,0
0.628141,32832.8,356.052,0,0
0.678392,29968.7,332.966,0,0
0.728643,26903,306.675,0,0
0.778894,27188.9,307.36,0,0
