x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.26743e-13,0,0
-4.79798,348.4,100000,1.00008,1.14109e-13,0,0
-4.69697,348.4,100000,1.00008,2.70254e-14,0,0
-4.59596,348.4,100000,1.00008,3.32842e-14,0,0
-4.49495,348.4,100000,1.00008,1.37381e-13,0,0
-4.39394,348.4,100000,1.00008,2.14311e-13,0,0
-4.29293,348.4,100000,1.00008,1.59286e-13,0,0
-4.19192,348.4,100000,1.00008,4.81349e-14,0,0
-4.09091,348.4,100000,1.00008,5.36282e-14,0,0
-3.9899,348.4,100000,1.00008,1.24232e-13,0,0
-3.88889,348.4,100000,1.00008,1.06638e-13,0,0
-3.78788,348.4,100000,1.00008,8.01024e-15,0,0
-3.68687,348.4,100000,1.00008,-7.03775e-14,0,0
-3.58586,348.4,100000,1.00008,-8.16089e-14,0,0
-3.48485,348.4,100000,1.00008,-8.11313e-14,0,0
-3.38384,348.4,100000,1.00008,-5.31812e-14,0,0
-3.28283,348.4,100000,1.00008,-4.16618e-14,0,0
-3.18182,348.4,100000,1.00008,-1.05823e-14,0,0
-3.08081,348.4,100000,1.00008,4.27533e-12,0,0
-2.9798,348.4,100000,1.00008,1.17796e-07,0,0
-2.87879,348.4,99999.9,1.00008,0.00023068,0,0
-2.77778,348.386,99986.3,0.999984,0.0367657,0,0
-2.67677,348.089,99685.7,0.997829,0.841779,0,0
-2.57576,346.508,98103.8,0.986459,5.11643,0,0
-2.47475,343.145,94808.7,0.96263,14.2149,0,0
-2.37374,338.836,90706,0.932666,25.9182,0,0
-2.27273,334.403,86619.2,0.902453,38.0314,0,0
-2.17172,330.087,82768.5,0.873616,49.9027,0,0
-2.07071,325.873,79130.4,0.846018,61.5622,0,0
-1.9697,321.722,75660.1,0.819354,73.1197,0,0
-1.86869,317.61,72331.3,0.793449,84.6401,0,0
-1.76768,313.526,69130.6,0.768218,96.153,0,0
-1.66667,309.465,66050.2,0.743621,107.672,0,0
-1.56566,305.424,63084.5,0.719628,119.205,0,0
-1.46465,301.403,60228.7,0.69622,130.757,0,0
-1.36364,297.399,57478.6,0.673376,142.334,0,0
-1.26263,293.411,54830,0.65108,153.941,0,0
-1.16162,289.437,52279.1,0.629314,165.582,0,0
-1.06061,285.477,49822.4,0.608063,177.262,0,0
-0.959596,281.528,47456.7,0.587314,188.985,0,0
-0.858586,277.592,45179.2,0.567059,200.754,0,0
-0.757576,273.668,42987.9,0.547294,212.566,0,0
-0.656566,269.759,40881.6,0.528021,224.417,0,0
-0.555556,265.87,38860,0.509256,236.293,0,0
-0.454545,262.008,36924.8,0.491029,248.169,0,0
-0.353535,258.196,35082.4,0.47342,259.983,0,0
-0.252525,254.485,33353,0.456648,271.563,0,0
-0.151515,251.032,31803.2,0.441421,282.41,0,0
-0.0505051,248.326,30606.6,0.429445,291.081,0,0
0.0505051,247.022,30059.6,0.423995,295.144,0,0
0.151515,247.111,30103.8,0.424466,294.853,0,0
0.252525,247.791,30402.5,0.427501,292.62,0,0
0.353535,247.656,30341.3,0.426875,293.053,0,0
0.454545,247.595,30300.7,0.426407,293.347,0,0
0.555556,247.578,30281.8,0.426171,293.488,0,0
0.656566,247.54,30258.5,0.425909,293.679,0,0
0.757576,247.479,30244.6,0.425818,293.788,0,0
0.858586,247.432,30255.9,0.426059,293.718,0,0
0.959596,247.304,30263.4,0.426384,293.675,0,0
1.06061,247.12,30261.1,0.426668,293.687,0,0
1.16162,247.052,30258.5,0.42675,293.692,0,0
1.26263,247.1,30262.8,0.426727,293.66,0,0
1.36364,247.324,30269.3,0.426433,293.613,0,0
1.46465,248.022,30274.7,0.425309,293.577,0,0
1.56566,249.804,30275.5,0.422295,293.575,0,0
1.66667,253.891,30275.4,0.415532,293.589,0,0
1.76768,262.463,30286.8,0.402229,293.583,0,0
1.86869,278.58,30314.6,0.379555,293.627,0,0
1.9697,304.731,30340.6,0.347544,293.758,0,0
2.07071,339.158,30338.5,0.31221,293.75,0,0
2.17172,372.731,30366.5,0.284057,294.068,0,0
2.27273,393.743,30422.2,0.269233,294.63,0,0
2.37374,400.069,30307.2,0.263952,293.52,0,0
2.47475,400.315,30178.6,0.262671,292.244,0,0
2.57576,400.167,30163.8,0.262639,292.091,0,0
2.67677,399.831,30165.9,0.262878,292.09,0,0
2.77778,399.384,30193.5,0.263413,292.328,0,0
2.87879,399.118,30280.5,0.264348,293.116,0,0
2.9798,399.044,30407.9,0.265509,294.276,0,0
3.08081,398.798,30470.1,0.266216,294.849,0,0
3.18182,398.265,30446.3,0.266364,294.61,0,0
3.28283,397.658,30382.4,0.266211,293.984,0,0
3.38384,397.043,30285.2,0.26577,293.052,0,0
3.48485,396.445,30173.2,0.265187,291.977,0,0
3.58586,394.842,29783.9,0.262819,288.309,0,0
3.68687,384.279,27191.2,0.246036,262.004,0,0
3.78788,345.801,19617.7,0.194421,164.733,0,0
3.88889,295.93,11843.3,0.138961,40.2742,0,0
3.9899,279.052,10035.1,0.1253,0.837869,0,0
4.09091,278.7,10000,0.125019,0.000577279,0,0
4.19192,278.7,10000,0.125019,8.70961e-09,0,0
4.29293,278.7,10000,0.125019,-2.01864e-13,0,0
4.39394,278.7,10000,0.125019,-2.20725e-13,0,0
4.49495,278.7,10000,0.125019,-1.57756e-13,0,0
4.59596,278.7,10000,0.125019,-1.60904e-13,0,0
4.69697,278.7,10000,0.125019,-1.65356e-13,0,0
4.79798,278.7,10000,0.125019,-1.12386e-13,0,0
4.89899,278.7,10000,0.125019,-1.2685e-13,0,0
5,278.7,10000,0.125019,0,0,0
