x,p,U_0,U_1,U_2
-5,88164.9,0,0,0
-4.94975,88164.2,8.33531,0,0
-4.8995,88028.5,16.8395,0,0
-4.84925,87892.9,25.3041,0,0
-4.79899,87763.3,31.1653,0,0
-4.74874,87624.5,36.9909,0,0
-4.69849,87126.5,41.4312,0,0
-4.64824,86620.1,45.8279,0,0
-4.59799,85883.3,49.0237,0,0
-4.54774,85143,52.1993,0,0
-4.49749,84331.6,54.9458,0,0
-4.44724,83521.4,57.691,0,0
-4.39698,82730.8,60.4136,0,0
-4.34673,81942.9,63.1417,0,0
-4.29648,81192.8,65.9483,0,0
-4.24623,80444.9,68.7588,0,0
-4.19598,79723.1,71.617,0,0
-4.14573,79002.6,74.476,0,0
-4.09548,78296.7,77.3432,0,0
-4.04523,77591.8,80.2098,0,0
-3.99497,76897.5,83.0711,0,0
-3.94472,76204.3,85.932,0,0
-3.89447,75521.5,88.7888,0,0
-3.84422,74840,91.6455,0,0
-3.79397,74169.2,94.5013,0,0
-3.74372,73499.8,97.3573,0,0
-3.69347,72840.9,100.214,0,0
-3.64322,72183.6,103.07,0,0
-3.59296,71536.3,105.928,0,0
-3.54271,70890.6,108.785,0,0
-3.49246,70254.6,111.643,0,0
-3.44221,69620.3,114.502,0,0
-3.39196,68995.3,117.362,0,0
-3.34171,68372.1,120.222,0,0
-3.29146,67758.1,123.083,0,0
-3.24121,67145.8,125.945,0,0
-3.19095,66541.6,128.807,0,0
-3.1407,65939.8,131.67,0,0
-3.09045,65348.4,134.54,0,0
-3.0402,64757.5,137.407,0,0
-2.98995,64168.8,140.262,0,0
-2.9397,63586.3,143.126,0,0
-2.88945,63027.7,146.026,0,0
-2.8392,62461,148.908,0,0
-2.78894,61865,151.721,0,0
-2.73869,61292,154.57,0,0
-2.68844,60798.8,157.54,0,0
-2.63819,60271.8,160.466,0,0
-2.58794,59635.1,163.247,0,0
-2.53769,59048.5,166.06,0,0
-2.48744,58616.3,168.974,0,0
-2.43719,58143,171.906,0,0
-2.38693,57549.7,174.89,0,0
-2.33668,56976.8,177.78,0,0
-2.28643,56460.6,180.409,0,0
-2.23618,55963.9,183.156,0,0
-2.18593,55518.4,186.216,0,0
-2.13568,55047.1,189.233,0,0
-2.08543,54510.9,192.141,0,0
-2.03518,53979.1,194.973,0,0
-1.98492,53457.9,197.623,0,0
-1.93467,52966.1,200.376,0,0
-1.88442,52541,203.362,0,0
-1.83417,52103.6,206.376,0,0
-1.78392,51639.7,209.451,0,0
-1.73367,51160.8,212.408,0,0
-1.68342,50651.2,215.12,0,0
-1.63317,50155.5,217.838,0,0
-1.58291,49687.8,220.57,0,0
-1.53266,49244.4,223.419,0,0
-1.48241,48847.2,226.49,0,0
-1.43216,48438,229.556,0,0
-1.38191,48006.8,232.612,0,0
-1.33166,47563.5,235.556,0,0
-1.28141,47099.4,238.305,0,0
-1.23116,46639.9,241.041,0,0
-1.1809,46188.3,243.755,0,0
-1.13065,45758.7,246.539,0,0
-1.0804,45364.1,249.436,0,0
-1.03015,44983,252.416,0,0
-0.979899,44622.7,255.521,0,0
-0.929648,44244.8,258.543,0,0
-0.879397,43841,261.441,0,0
-0.829146,43436.5,264.298,0,0
-0.778894,43031.3,267.094,0,0
-0.728643,42607.9,269.775,0,0
-0.678392,42160,272.299,0,0
-0.628141,41742.2,274.981,0,0
-0.577889,41363.4,277.868,0,0
-0.527638,41023.2,281.01,0,0
-0.477387,40731,284.47,0,0
-0.427136,40414.6,287.83,0,0
-0.376884,40068.9,291.069,0,0
-0.326633,39670.5,293.907,0,0
-0.276382,39211.2,296.283,0,0
-0.226131,38757.1,298.555,0,0
-0.175879,38308.8,300.712,0,0
-0.125628,38023.4,304.088,0,0
-0.0753769,37911,308.758,0,0
-0.0251256,37744.8,313.204,0,0
0.0251256,37523.7,317.421,0,0
0.0753769,36917.7,318.414,0,0
0.125628,35934.5,316.249,0,0
0.175879,35080.2,314.757,0,0
0.226131,34347.3,313.899,0,0
0.276382,34521.4,321.348,0,0
0.326633,35515.9,336.314,0,0
0.376884,36189.4,350.063,0,0
0.427136,36583.8,362.755,0,0
0.477387,35657.4,361.618,0,0
0.527638,33628.4,348.936,0,0
0.577889,31320.6,332.254,0,0
0.628141,28789.2,312.366,0,0
0.678392,28783.7,313.258,0,0
0.728643,30722.9,330.149,0,0
0.778894,33095.3,361.936,0,0
0.829146,35787.9,404.735,0,0
0.879397,36263.9,420.454,0,0
0.929648,35167.5,416.964,0,0
0.979899,31353.1,382.1,0,0
1.03015,25688.6,325.88,0,0
1.0804,24525,300.665,0,0
1.13065,26299.9,295.693,0,0
1.1809,29830.8,330.505,0,0
1.23116,34460.8,390.222,0,0
1.28141,36524.8,421.289,0,0
1.33166,37049,435.166,0,0
1.38191,35685.5,416.515,0,0
1.43216,33236.8,379.167,0,0
1.48241,29560.1,342.206,0,0
1.53266,25207.4,305.46,0,0
1.58291,25331.3,296.675,0,0
1.63317,27813.1,302.619,0,0
1.68342,31598.4,345.626,0,0
1.73367,36040.2,407.304,0,0
