x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,2.75668e-11,0,0
-4.8995,100000,3.13026e-09,0,0
-4.84925,100000,2.25971e-08,0,0
-4.79899,100000,1.11665e-06,0,0
-4.74874,100000,7.76174e-06,0,0
-4.69849,100000,0.000230898,0,0
-4.64824,99999.8,0.00110707,0,0
-4.59799,99994.8,0.0199884,0,0
-4.54774,99983.2,0.0584192,0,0
-4.49749,99830.8,0.511734,0,0
-4.44724,99631.9,1.09,0,0
-4.39698,98634.1,3.81519,0,0
-4.34673,97569.5,6.71901,0,0
-4.29648,95543,12.1924,0,0
-4.24623,93516.1,17.6828,0,0
-4.19598,91484.4,23.3834,0,0
-4.14573,89492.6,28.9901,0,0
-4.09548,87931.3,33.5854,0,0
-4.04523,86402.6,38.0965,0,0
-3.99497,85184.6,41.8052,0,0
-3.94472,83984,45.4686,0,0
-3.89447,82932.5,48.7466,0,0
-3.84422,81889,52.0066,0,0
-3.79397,80907.6,55.1283,0,0
-3.74372,79930.1,58.2453,0,0
-3.69347,78979.7,61.3294,0,0
-3.64322,78031.9,64.4137,0,0
-3.59296,77100.6,67.4991,0,0
-3.54271,76171.8,70.5858,0,0
-3.49246,75257.5,73.6798,0,0
-3.44221,74345.8,76.775,0,0
-3.39196,73448.7,79.8763,0,0
-3.34171,72554.5,82.9785,0,0
-3.29146,71675.2,86.0853,0,0
-3.24121,70798.8,89.1929,0,0
-3.19095,69936.7,92.3039,0,0
-3.1407,69078,95.4162,0,0
-3.09045,68234,98.5338,0,0
-3.0402,67392.8,101.652,0,0
-2.98995,66563.2,104.772,0,0
-2.9397,65738.1,107.895,0,0
-2.88945,64930.8,111.029,0,0
-2.8392,64124,114.16,0,0
-2.78894,63319.4,117.28,0,0
-2.73869,62525.5,120.41,0,0
-2.68844,61768,123.575,0,0
-2.63819,60999.8,126.719,0,0
-2.58794,60196.7,129.796,0,0
-2.53769,59428.6,132.91,0,0
-2.48744,58767.9,136.139,0,0
-2.43719,58055.2,139.296,0,0
-2.38693,57190.5,142.244,0,0
-2.33668,56429.4,145.296,0,0
-2.28643,55955.9,148.636,0,0
-2.23618,55331.5,151.829,0,0
-2.18593,54309.1,154.633,0,0
-2.13568,53511.1,157.603,0,0
-2.08543,53276,160.984,0,0
-2.03518,52766.1,164.223,0,0
-1.98492,51599.4,167.118,0,0
-1.93467,50752.1,170.082,0,0
-1.88442,50632.8,173.202,0,0
-1.83417,50204,176.348,0,0
-1.78392,49102.6,179.551,0,0
-1.73367,48295.1,182.636,0,0
-1.68342,48097.9,185.477,0,0
-1.63317,47652.5,188.463,0,0
-1.58291,46714.6,191.738,0,0
-1.53266,45996,194.871,0,0
-1.48241,45693.7,197.734,0,0
-1.43216,45221.9,200.758,0,0
-1.38191,44442.1,204.075,0,0
-1.33166,43792.9,207.222,0,0
-1.28141,43370.9,210.074,0,0
-1.23116,42863.6,213.077,0,0
-1.1809,42213.9,216.334,0,0
-1.13065,41634.4,219.504,0,0
-1.0804,41167,222.533,0,0
-1.03015,40659.8,225.648,0,0
-0.979899,40091.6,228.892,0,0
-0.929648,39548,232.041,0,0
-0.879397,39040.7,235.052,0,0
-0.829146,38532.3,238.118,0,0
-0.778894,38022.6,241.261,0,0
-0.728643,37525.5,244.389,0,0
-0.678392,37045.6,247.499,0,0
-0.628141,36566.8,250.569,0,0
-0.577889,36089.4,253.587,0,0
-0.527638,35621.4,256.57,0,0
-0.477387,35165.3,259.508,0,0
-0.427136,34740.6,262.516,0,0
-0.376884,34353.8,265.606,0,0
-0.326633,33965.8,268.635,0,0
-0.276382,33576.4,271.594,0,0
-0.226131,33162.2,274.069,0,0
-0.175879,32720.5,276.009,0,0
-0.125628,32343.1,277.93,0,0
-0.0753769,32033.9,279.831,0,0
-0.0251256,31802.9,281.476,0,0
0.0251256,31651.6,282.859,0,0
0.0753769,31623,284.175,0,0
0.125628,31714.8,285.426,0,0
0.175879,31834.3,286.13,0,0
0.226131,31980,286.319,0,0
0.276382,31963.6,285.426,0,0
0.326633,31800.6,283.555,0,0
0.376884,31607.1,281.731,0,0
0.427136,31387.1,279.948,0,0
0.477387,31361.8,279.384,0,0
0.527638,31499,279.839,0,0
0.577889,31818,282.269,0,0
0.628141,32282.7,286.285,0,0
0.678392,32509.3,288.431,0,0
0.728643,32552.7,289.136,0,0
0.778894,32220.3,286.791,0,0
0.829146,31610.2,282.192,0,0
0.879397,31198.9,278.859,0,0
0.929648,30928.4,276.425,0,0
0.979899,31045.3,276.481,0,0
1.03015,31425.7,278.231,0,0
1.0804,31927.2,282.233,0,0
1.13065,32507.9,287.705,0,0
1.1809,32719.9,290.057,0,0
1.23116,32701,290.455,0,0
1.28141,32255.7,287.314,0,0
1.33166,31554.3,282.049,0,0
1.38191,31130.8,278.547,0,0
1.43216,30867,276.058,0,0
1.48241,31002.6,276.171,0,0
1.53266,31358,277.715,0,0
1.58291,31902.8,282.008,0,0
1.63317,32547.2,287.747,0,0
1.68342,32724.1,289.554,0,0
1.73367,32665.5,289.38,0,0
1.78392,32373.4,287.305,0,0
1.83417,31969,284.315,0,0
1.88442,31547.8,280.978,0,0
1.93467,31118.8,277.482,0,0
1.98492,31084.6,276.617,0,0
2.03518,31223.5,276.907,0,0
2.08543,31632.8,279.953,0,0
2.13568,32155.2,284.153,0,0
2.18593,32425.3,286.49,0,0
2.23618,32594.7,288.084,0,0
2.28643,32555.5,287.972,0,0
2.33668,32437.2,287.212,0,0
2.38693,31994.9,283.757,0,0
