x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,8.47261e-14,0,0
-4.79798,348.4,100000,1.00008,8.2105e-14,0,0
-4.69697,348.4,100000,1.00008,2.82931e-15,0,0
-4.59596,348.4,100000,1.00008,-8.20193e-14,0,0
-4.49495,348.4,100000,1.00008,-5.01436e-14,0,0
-4.39394,348.4,100000,1.00008,5.5741e-14,0,0
-4.29293,348.4,100000,1.00008,8.69736e-14,0,0
-4.19192,348.4,100000,1.00008,3.5348e-14,0,0
-4.09091,348.4,100000,1.00008,-1.66451e-14,0,0
-3.9899,348.4,100000,1.00008,-3.15266e-14,0,0
-3.88889,348.4,100000,1.00008,-3.30086e-14,0,0
-3.78788,348.4,100000,1.00008,-5.32791e-15,0,0
-3.68687,348.4,100000,1.00008,2.28427e-14,0,0
-3.58586,348.4,100000,1.00008,1.04354e-14,0,0
-3.48485,348.4,100000,1.00008,1.185e-14,0,0
-3.38384,348.4,100000,1.00008,1.25727e-14,0,0
-3.28283,348.4,100000,1.00008,-1.63634e-14,0,0
-3.18182,348.4,100000,1.00008,-8.4328e-15,0,0
-3.08081,348.4,100000,1.00008,-2.22793e-14,0,0
-2.9798,348.4,100000,1.00008,-7.20187e-15,0,0
-2.87879,348.4,100000,1.00008,5.36466e-15,0,0
-2.77778,348.4,100000,1.00008,-9.43102e-16,0,0
-2.67677,348.4,100000,1.00008,1.8562e-14,0,0
-2.57576,348.4,100000,1.00008,5.69536e-16,0,0
-2.47475,348.4,100000,1.00008,1.79741e-14,0,0
-2.37374,348.4,100000,1.00008,-5.65494e-14,0,0
-2.27273,348.4,100000,1.00008,-3.09203e-14,0,0
-2.17172,348.4,100000,1.00008,2.79011e-14,0,0
-2.07071,348.4,100000,1.00008,5.4014e-15,0,0
-1.9697,348.4,100000,1.00008,-6.55885e-15,0,0
-1.86869,348.4,100000,1.00008,-1.31912e-14,0,0
-1.76768,348.4,100000,1.00008,-2.5721e-15,0,0
-1.66667,348.4,100000,1.00008,2.72826e-14,0,0
-1.56566,348.4,100000,1.00008,1.02394e-14,0,0
-1.46465,348.4,100000,1.00008,1.12376e-14,0,0
-1.36364,348.4,100000,1.00008,-4.23294e-14,0,0
-1.26263,348.4,100000,1.00008,-6.43024e-15,0,0
-1.16162,348.4,100000,1.00008,1.92907e-14,0,0
-1.06061,348.4,100000,1.00008,-4.18884e-15,0,0
-0.959596,348.4,100000,1.00008,-2.1526e-14,0,0
-0.858586,348.4,100000,1.00008,6.56374e-14,0,0
-0.757576,348.4,100000,1.00008,3.44884e-09,0,0
-0.656566,348.4,100000,1.00008,5.16197e-05,0,0
-0.555556,348.387,99987,0.999989,0.0348492,0,0
-0.454545,347.67,99257.8,0.994744,1.98958,0,0
-0.353535,341.236,92945.5,0.949016,19.3879,0,0
-0.252525,324.389,77968.1,0.837315,65.5702,0,0
-0.151515,301.55,59711.2,0.689772,126.374,0,0
-0.0505051,286.925,47601.8,0.578027,205.239,0,0
0.0505051,262.403,32104.1,0.426308,281.448,0,0
0.151515,279.847,29613.8,0.368844,303.316,0,0
0.252525,334.229,30916.7,0.322454,298.648,0,0
0.353535,370.408,28372.9,0.266726,272.487,0,0
0.454545,346.178,18501,0.185783,156.442,0,0
0.555556,288.252,10836.2,0.130973,19.2813,0,0
0.656566,278.769,10006.3,0.125067,0.15162,0,0
0.757576,278.7,10000,0.125019,4.08381e-05,0,0
0.858586,278.7,10000,0.125019,6.23048e-10,0,0
0.959596,278.7,10000,0.125019,-2.40657e-15,0,0
1.06061,278.7,10000,0.125019,1.88117e-14,0,0
1.16162,278.7,10000,0.125019,3.21489e-15,0,0
1.26263,278.7,10000,0.125019,0,0,0
1.36364,278.7,10000,0.125019,1.48803e-15,0,0
1.46465,278.7,10000,0.125019,4.87439e-15,0,0
1.56566,278.7,10000,0.125019,-2.25287e-14,0,0
1.66667,278.7,10000,0.125019,1.61663e-14,0,0
1.76768,278.7,10000,0.125019,6.42978e-16,0,0
1.86869,278.7,10000,0.125019,-4.74579e-15,0,0
1.9697,278.7,10000,0.125019,-3.95523e-14,0,0
2.07071,278.7,10000,0.125019,-2.59579e-14,0,0
2.17172,278.7,10000,0.125019,5.2663e-15,0,0
2.27273,278.7,10000,0.125019,2.17694e-14,0,0
2.37374,278.7,10000,0.125019,1.24921e-15,0,0
2.47475,278.7,10000,0.125019,-2.82849e-14,0,0
2.57576,278.7,10000,0.125019,9.36911e-15,0,0
