x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.26743e-13,0,0
-4.79798,348.4,100000,1.00008,1.14109e-13,0,0
-4.69697,348.4,100000,1.00008,2.89545e-14,0,0
-4.59596,348.4,100000,1.00008,4.28193e-14,0,0
-4.49495,348.4,100000,1.00008,1.67952e-13,0,0
-4.39394,348.4,100000,1.00008,2.60002e-13,0,0
-4.29293,348.4,100000,1.00008,2.045e-13,0,0
-4.19192,348.4,100000,1.00008,6.85464e-14,0,0
-4.09091,348.4,100000,1.00008,-9.36978e-15,0,0
-3.9899,348.4,100000,1.00008,-2.38838e-15,0,0
-3.88889,348.4,100000,1.00008,-1.38097e-14,0,0
-3.78788,348.4,100000,1.00008,-3.3327e-14,0,0
-3.68687,348.4,100000,1.00008,-5.20053e-14,0,0
-3.58586,348.4,100000,1.00008,-8.98397e-14,0,0
-3.48485,348.4,100000,1.00008,-8.65327e-14,0,0
-3.38384,348.4,100000,1.00008,-5.55328e-14,0,0
-3.28283,348.4,100000,1.00008,-3.91632e-14,0,0
-3.18182,348.4,100000,1.00008,-1.32279e-14,0,0
-3.08081,348.4,100000,1.00008,-2.84339e-14,0,0
-2.9798,348.4,100000,1.00008,-1.44772e-14,0,0
-2.87879,348.4,100000,1.00008,-2.0044e-14,0,0
-2.77778,348.4,100000,1.00008,-1.26645e-14,0,0
-2.67677,348.4,100000,1.00008,2.82441e-14,0,0
-2.57576,348.4,100000,1.00008,1.24196e-14,0,0
-2.47475,348.4,100000,1.00008,1.30173e-13,0,0
-2.37374,348.4,100000,1.00008,2.82306e-09,0,0
-2.27273,348.4,100000,1.00008,1.85769e-05,0,0
-2.17172,348.397,99997,1.00006,0.00792223,0,0
-2.07071,348.261,99859.1,0.999072,0.377149,0,0
-1.9697,347.05,98641.2,0.990323,3.65604,0,0
-1.86869,343.568,95213.3,0.965555,13.0785,0,0
-1.76768,338.399,90294.1,0.929618,27.1126,0,0
-1.66667,332.755,85135.8,0.891368,42.5429,0,0
-1.56566,327.157,80230.9,0.854393,57.9774,0,0
-1.46465,321.665,75619.4,0.819039,73.2452,0,0
-1.36364,316.246,71259.1,0.785041,88.4327,0,0
-1.26263,310.876,67118.9,0.752206,103.608,0,0
-1.16162,305.543,63180.6,0.720431,118.805,0,0
-1.06061,300.239,59431.5,0.689654,134.045,0,0
-0.959596,294.961,55861.1,0.659825,149.343,0,0
-0.858586,289.704,52460,0.6309,164.714,0,0
-0.757576,284.463,49219.6,0.602839,180.173,0,0
-0.656566,279.235,46132.8,0.575613,195.732,0,0
-0.555556,274.022,43194.6,0.54921,211.393,0,0
-0.454545,268.829,40403.5,0.523648,227.141,0,0
-0.353535,263.676,37763.4,0.498999,242.914,0,0
-0.252525,258.622,35293.9,0.475486,258.569,0,0
-0.151515,253.804,33043,0.453616,273.625,0,0
-0.0505051,249.577,31194.2,0.435493,286.817,0,0
0.0505051,247.121,30088.4,0.424231,294.917,0,0
0.151515,246.804,29944.2,0.422741,296.032,0,0
0.252525,247.894,30427.5,0.427674,292.436,0,0
0.353535,247.71,30368.3,0.427161,292.884,0,0
0.454545,247.442,30310.1,0.426804,293.313,0,0
0.555556,247.199,30296.7,0.427034,293.445,0,0
0.656566,246.969,30264.4,0.426976,293.592,0,0
0.757576,246.957,30240.5,0.42666,293.756,0,0
0.858586,247.187,30246.3,0.426346,293.706,0,0
0.959596,247.896,30256.9,0.425276,293.637,0,0
1.06061,249.634,30257.7,0.422333,293.648,0,0
1.16162,253.665,30257,0.415642,293.677,0,0
1.26263,262.434,30264.5,0.401961,293.683,0,0
1.36364,279.555,30286.3,0.377849,293.736,0,0
1.46465,307.828,30330.8,0.343859,293.979,0,0
1.56566,344.133,30312.3,0.307317,293.828,0,0
1.66667,376.481,30099.2,0.278671,292.042,0,0
1.76768,395.087,30253.5,0.266812,293.362,0,0
1.86869,400.878,30498.3,0.26508,295.667,0,0
1.9697,401.506,30496,0.264646,295.495,0,0
2.07071,400.932,30354.5,0.263794,294.111,0,0
2.17172,399.698,30164.2,0.26295,292.279,0,0
2.27273,398.753,30079,0.262829,291.422,0,0
2.37374,398.253,30084.8,0.26321,291.448,0,0
2.47475,397.925,30136.5,0.263879,291.919,0,0
2.57576,397.121,30066.8,0.263801,291.237,0,0
2.67677,392.217,28971.7,0.257236,280.675,0,0
2.77778,367.691,23653.5,0.222032,219.442,0,0
2.87879,315.539,14363.4,0.157295,87.4725,0,0
2.9798,280.685,10195.7,0.12656,4.63515,0,0
3.08081,278.704,10000.4,0.125023,0.00969388,0,0
3.18182,278.7,10000,0.125019,4.02074e-07,0,0
3.28283,278.7,10000,0.125019,3.76504e-12,0,0
3.38384,278.7,10000,0.125019,-1.00672e-14,0,0
3.48485,278.7,10000,0.125019,-3.79173e-14,0,0
3.58586,278.7,10000,0.125019,1.56519e-14,0,0
3.68687,278.7,10000,0.125019,6.51061e-14,0,0
3.78788,278.7,10000,0.125019,6.18912e-14,0,0
3.88889,278.7,10000,0.125019,-5.64473e-14,0,0
3.9899,278.7,10000,0.125019,-1.31694e-13,0,0
4.09091,278.7,10000,0.125019,-1.11603e-13,0,0
4.19192,278.7,10000,0.125019,-1.42116e-13,0,0
4.29293,278.7,10000,0.125019,-1.50261e-13,0,0
4.39394,278.7,10000,0.125019,-9.52342e-14,0,0
4.49495,278.7,10000,0.125019,-9.46525e-14,0,0
4.59596,278.7,10000,0.125019,-1.00151e-13,0,0
4.69697,278.7,10000,0.125019,-1.05889e-13,0,0
4.79798,278.7,10000,0.125019,-6.77086e-14,0,0
4.89899,278.7,10000,0.125019,-1.17573e-13,0,0
5,278.7,10000,0.125019,0,0,0
