x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,4.05126e-14,0,0
-4.8995,100000,4.59444e-14,0,0
-4.84925,100000,5.09684e-14,0,0
-4.79899,100000,2.92133e-14,0,0
-4.74874,100000,8.05287e-15,0,0
-4.69849,100000,1.00889e-14,0,0
-4.64824,100000,1.14664e-14,0,0
-4.59799,100000,-5.31183e-15,0,0
-4.54774,100000,-2.1418e-14,0,0
-4.49749,100000,-2.32618e-14,0,0
-4.44724,100000,-2.93068e-14,0,0
-4.39698,100000,-1.07536e-13,0,0
-4.34673,100000,-1.8367e-13,0,0
-4.29648,100000,-2.2966e-13,0,0
-4.24623,100000,-2.7478e-13,0,0
-4.19598,100000,-3.09181e-13,0,0
-4.14573,100000,-3.48073e-13,0,0
-4.09548,100000,-4.35313e-13,0,0
-4.04523,100000,-5.19871e-13,0,0
-3.99497,100000,-5.78874e-13,0,0
-3.94472,100000,-5.84804e-13,0,0
-3.89447,100000,-1.38359e-13,0,0
-3.84422,100000,2.26436e-11,0,0
-3.79397,100000,2.17312e-10,0,0
-3.74372,100000,1.0427e-08,0,0
-3.69347,100000,9.0742e-08,0,0
-3.64322,100000,3.08824e-06,0,0
-3.59296,100000,2.47773e-05,0,0
-3.54271,99999.9,0.000460001,0,0
-3.49246,99999.3,0.00333365,0,0
-3.44221,99992.6,0.0259372,0,0
-3.39196,99952.4,0.156101,0,0
-3.34171,99831.6,0.510562,0,0
-3.29146,99302.5,2.00011,0,0
-3.24121,98551.5,4.07958,0,0
-3.19095,96754.1,8.9401,0,0
-3.1407,94837.8,14.1499,0,0
-3.09045,92397.4,20.8986,0,0
-3.0402,90019.9,27.537,0,0
-2.98995,87902,33.7204,0,0
-2.9397,85873.1,39.693,0,0
-2.88945,84189.7,44.8481,0,0
-2.8392,82560.4,49.871,0,0
-2.78894,81128.6,54.4113,0,0
-2.73869,79723.6,58.8943,0,0
-2.68844,78410.9,63.18,0,0
-2.63819,77112.2,67.4469,0,0
-2.58794,75859.1,71.6529,0,0
-2.53769,74615.9,75.8554,0,0
-2.48744,73403.1,80.0474,0,0
-2.43719,72198.3,84.2395,0,0
-2.38693,71016.7,88.4318,0,0
-2.33668,69845.1,92.629,0,0
-2.28643,68701.3,96.84,0,0
-2.23618,67561.4,101.048,0,0
-2.18593,66431.6,105.247,0,0
-2.13568,65321.5,109.465,0,0
-2.08543,64260.4,113.731,0,0
-2.03518,63182.8,117.963,0,0
-1.98492,62065.4,122.114,0,0
-1.93467,61012.8,126.337,0,0
-1.88442,60107.9,130.726,0,0
-1.83417,59106.4,134.978,0,0
-1.78392,57894.9,138.931,0,0
-1.73367,56882.9,143.09,0,0
-1.68342,56285,147.678,0,0
-1.63317,55401.7,151.986,0,0
-1.58291,53951.8,155.74,0,0
-1.53266,52914.1,159.755,0,0
-1.48241,52659,164.265,0,0
-1.43216,51949.1,168.618,0,0
-1.38191,50412.7,172.686,0,0
-1.33166,49348.8,176.681,0,0
-1.28141,49106.7,180.549,0,0
-1.23116,48481.8,184.663,0,0
-1.1809,47218.7,189.185,0,0
-1.13065,46275.2,193.415,0,0
-1.0804,45842,197.176,0,0
-1.03015,45167.5,201.193,0,0
-0.979899,44123.4,205.604,0,0
-0.929648,43274.8,209.794,0,0
-0.879397,42713.6,213.66,0,0
-0.829146,42037.1,217.782,0,0
-0.778894,41198.4,222.266,0,0
-0.728643,40446.2,226.559,0,0
-0.678392,39811.2,230.593,0,0
-0.628141,39154.6,234.797,0,0
-0.577889,38470.2,239.22,0,0
-0.527638,37779.4,243.463,0,0
-0.477387,37080.8,247.483,0,0
-0.427136,36381.2,251.301,0,0
-0.376884,35680.4,254.879,0,0
-0.326633,35091.4,258.772,0,0
-0.276382,34630.9,263.03,0,0
-0.226131,34198.8,267.393,0,0
-0.175879,33797.9,271.873,0,0
-0.125628,33368.9,275.917,0,0
-0.0753769,32910.3,279.498,0,0
-0.0251256,32377.5,281.479,0,0
0.0251256,31769,281.83,0,0
0.0753769,31341.3,281.839,0,0
0.125628,31090.9,281.512,0,0
0.175879,31111.2,281.528,0,0
0.226131,31386.2,281.866,0,0
0.276382,31762.5,283.423,0,0
0.326633,32230.2,286.084,0,0
0.376884,32463.4,287.611,0,0
0.427136,32492.6,288.154,0,0
0.477387,32147.5,285.784,0,0
0.527638,31489.9,280.981,0,0
0.577889,31136.3,278.198,0,0
0.628141,31026.4,277.033,0,0
0.678392,31221.9,277.931,0,0
0.728643,31652.5,280.418,0,0
0.778894,32086.8,283.793,0,0
0.829146,32523.9,287.825,0,0
0.879397,32678.6,289.548,0,0
0.929648,32632.9,289.634,0,0
0.979899,32202.1,286.458,0,0
1.03015,31509.1,281.06,0,0
1.0804,31201.6,278.436,0,0
1.13065,31145.8,277.622,0,0
1.1809,31307.9,278.37,0,0
1.23116,31606.6,280.096,0,0
1.28141,31957.5,283.045,0,0
1.33166,32339.9,286.73,0,0
1.38191,32450.2,288.003,0,0
1.43216,32404,287.89,0,0
1.48241,32112.6,285.727,0,0
1.53266,31686.3,282.435,0,0
1.58291,31376.7,279.885,0,0
1.63317,31128.8,277.726,0,0
1.68342,31137.9,277.33,0,0
1.73367,31276.5,277.822,0,0
1.78392,31625.1,280.346,0,0
1.83417,32074.9,283.849,0,0
1.88442,32345.9,286.098,0,0
1.93467,32534.7,287.771,0,0
1.98492,32468.9,287.407,0,0
2.03518,32291.4,286.15,0,0
2.08543,32199.1,285.414,0,0
2.13568,32142.5,284.895,0,0
2.18593,31916.8,282.802,0,0
2.23618,31623.7,280.08,0,0
2.28643,31536.2,278.973,0,0
2.33668,31526.6,278.477,0,0
2.38693,31613.3,278.952,0,0
2.43719,31734.7,279.777,0,0
2.48744,31891.6,280.875,0,0
2.53769,32060.7,282.067,0,0
2.58794,32111.2,282.459,0,0
2.63819,32123.3,282.591,0,0
2.68844,31901,280.911,0,0
2.73869,31606.6,278.673,0,0
2.78894,31548.8,278.142,0,0
2.8392,31559.7,278.106,0,0
2.88945,31664.2,278.886,0,0
2.9397,31794.3,279.888,0,0
2.98995,31945,281.084,0,0
3.0402,32100.9,282.33,0,0
3.09045,32181.2,282.98,0,0
3.1407,32243.2,283.486,0,0
3.19095,32227.4,283.33,0,0
3.24121,32193.9,283.025,0,0
3.29146,32050.4,281.872,0,0
3.34171,31883.6,280.54,0,0
3.39196,31814.5,280.006,0,0
3.44221,31764.7,279.63,0,0
3.49246,31762.2,279.615,0,0
3.54271,31768.4,279.666,0,0
