x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,6.0677e-14,0,0
-4.79798,348.4,100000,1.00008,5.92684e-14,0,0
-4.69697,348.4,100000,1.00008,1.46242e-14,0,0
-4.59596,348.4,100000,1.00008,-5.65555e-14,0,0
-4.49495,348.4,100000,1.00008,-4.47055e-14,0,0
-4.39394,348.4,100000,1.00008,3.05528e-14,0,0
-4.29293,348.4,100000,1.00008,6.09771e-14,0,0
-4.19192,348.4,100000,1.00008,2.56107e-14,0,0
-4.09091,348.4,100000,1.00008,-1.81333e-14,0,0
-3.9899,348.4,100000,1.00008,-1.84089e-14,0,0
-3.88889,348.4,100000,1.00008,-1.56285e-14,0,0
-3.78788,348.4,100000,1.00008,4.70326e-15,0,0
-3.68687,348.4,100000,1.00008,1.17459e-14,0,0
-3.58586,348.4,100000,1.00008,2.60884e-15,0,0
-3.48485,348.4,100000,1.00008,1.659e-14,0,0
-3.38384,348.4,100000,1.00008,5.40753e-15,0,0
-3.28283,348.4,100000,1.00008,-1.86967e-14,0,0
-3.18182,348.4,100000,1.00008,-4.79512e-15,0,0
-3.08081,348.4,100000,1.00008,-1.36076e-14,0,0
-2.9798,348.4,100000,1.00008,3.71117e-15,0,0
-2.87879,348.4,100000,1.00008,-1.85558e-15,0,0
-2.77778,348.4,100000,1.00008,-4.98497e-15,0,0
-2.67677,348.4,100000,1.00008,1.3234e-14,0,0
-2.57576,348.4,100000,1.00008,-1.30442e-15,0,0
-2.47475,348.4,100000,1.00008,1.79741e-14,0,0
-2.37374,348.4,100000,1.00008,-4.82268e-14,0,0
-2.27273,348.4,100000,1.00008,-2.00072e-14,0,0
-2.17172,348.4,100000,1.00008,3.02711e-14,0,0
-2.07071,348.4,100000,1.00008,5.4014e-15,0,0
-1.9697,348.4,100000,1.00008,-6.55885e-15,0,0
-1.86869,348.4,100000,1.00008,-1.31912e-14,0,0
-1.76768,348.4,100000,1.00008,-2.5721e-15,0,0
-1.66667,348.4,100000,1.00008,1.81884e-14,0,0
-1.56566,348.4,100000,1.00008,5.46264e-15,0,0
-1.46465,348.4,100000,1.00008,1.07048e-14,0,0
-1.36364,348.4,100000,1.00008,-2.97628e-14,0,0
-1.26263,348.4,100000,1.00008,-4.59303e-15,0,0
-1.16162,348.4,100000,1.00008,9.64536e-15,0,0
-1.06061,348.4,100000,1.00008,-1.51019e-14,0,0
-0.959596,348.4,100000,1.00008,-2.25732e-14,0,0
-0.858586,348.4,100000,1.00008,2.45574e-15,0,0
-0.757576,348.4,100000,1.00008,4.19626e-12,0,0
-0.656566,348.4,100000,1.00008,1.8259e-07,0,0
-0.555556,348.4,99999.7,1.00008,0.000926946,0,0
-0.454545,348.309,99908.5,0.999429,0.244695,0,0
-0.353535,345.909,97524.3,0.982342,6.67825,0,0
-0.252525,333.615,85939.9,0.89748,40.0404,0,0
-0.151515,311.098,66266.8,0.742019,101.728,0,0
-0.0505051,295.843,51810.7,0.610167,189.863,0,0
0.0505051,267.982,32115.3,0.417598,277.137,0,0
0.151515,295.593,29177.1,0.344093,300.864,0,0
0.252525,354.658,29220.6,0.287078,283.683,0,0
0.353535,353.551,21065,0.207211,191.39,0,0
0.454545,298.639,11780.3,0.137405,39.6539,0,0
0.555556,279.025,10027.4,0.125216,0.653785,0,0
0.656566,278.7,10000,0.125019,0.00043209,0,0
0.757576,278.7,10000,0.125019,7.96968e-09,0,0
0.858586,278.7,10000,0.125019,1.30231e-13,0,0
0.959596,278.7,10000,0.125019,-1.5211e-14,0,0
1.06061,278.7,10000,0.125019,2.20633e-14,0,0
1.16162,278.7,10000,0.125019,3.21489e-15,0,0
1.26263,278.7,10000,0.125019,0,0,0
1.36364,278.7,10000,0.125019,1.48803e-15,0,0
1.46465,278.7,10000,0.125019,4.87439e-15,0,0
1.56566,278.7,10000,0.125019,-2.25287e-14,0,0
1.66667,278.7,10000,0.125019,1.61663e-14,0,0
1.76768,278.7,10000,0.125019,0,0,0
1.86869,278.7,10000,0.125019,-4.98461e-15,0,0
1.9697,278.7,10000,0.125019,-2.57191e-14,0,0
2.07071,278.7,10000,0.125019,-1.73053e-14,0,0
2.17172,278.7,10000,0.125019,2.89646e-15,0,0
2.27273,278.7,10000,0.125019,1.33372e-14,0,0
2.37374,278.7,10000,0.125019,3.8395e-15,0,0
2.47475,278.7,10000,0.125019,-2.00732e-14,0,0
2.57576,278.7,10000,0.125019,1.12429e-14,0,0
2.67677,278.7,10000,0.125019,3.09915e-14,0,0
2.77778,278.7,10000,0.125019,-4.64781e-15,0,0
2.87879,278.7,10000,0.125019,-1.46048e-14,0,0
2.9798,278.7,10000,0.125019,-2.29819e-14,0,0
3.08081,278.7,10000,0.125019,1.34474e-14,0,0
3.18182,278.7,10000,0.125019,2.86033e-14,0,0
3.28283,278.7,10000,0.125019,-4.83152e-15,0,0
3.38384,278.7,10000,0.125019,-1.58907e-14,0,0
3.48485,278.7,10000,0.125019,-2.13285e-14,0,0
3.58586,278.7,10000,0.125019,1.43476e-14,0,0
3.68687,278.7,10000,0.125019,2.52598e-14,0,0
3.78788,278.7,10000,0.125019,-2.75562e-15,0,0
3.88889,278.7,10000,0.125019,-1.48191e-14,0,0
3.9899,278.7,10000,0.125019,-1.16777e-14,0,0
4.09091,278.7,10000,0.125019,1.48803e-14,0,0
4.19192,278.7,10000,0.125019,2.31472e-15,0,0
4.29293,278.7,10000,0.125019,-4.81927e-15,0,0
4.39394,278.7,10000,0.125019,3.41697e-15,0,0
4.49495,278.7,10000,0.125019,1.55539e-15,0,0
4.59596,278.7,10000,0.125019,4.74579e-15,0,0
4.69697,278.7,10000,0.125019,-1.36311e-14,0,0
4.79798,278.7,10000,0.125019,4.89276e-15,0,0
4.89899,278.7,10000,0.125019,-1.98405e-15,0,0
5,278.7,10000,0.125019,0,0,0
