x,p,U_0,U_1,U_2
-5,81097.9,0,0,0
-4.94975,81099.4,7.61366,0,0
-4.8995,81383.8,14.2176,0,0
-4.84925,81668.7,20.8255,0,0
-4.79899,81984.5,27.6974,0,0
-4.74874,82296.6,34.5509,0,0
-4.69849,82470.6,40.6883,0,0
-4.64824,82636.2,46.7948,0,0
-4.59799,82568.1,52.0468,0,0
-4.54774,82485.4,57.2473,0,0
-4.49749,82089.6,61.3557,0,0
-4.44724,81678.7,65.4016,0,0
-4.39698,81005.9,68.372,0,0
-4.34673,80327.4,71.3148,0,0
-4.29648,79566.9,73.8584,0,0
-4.24623,78808,76.4032,0,0
-4.19598,78067.8,78.9623,0,0
-4.14573,77331.5,81.5322,0,0
-4.09548,76636.5,84.2176,0,0
-4.04523,75944.5,86.911,0,0
-3.99497,75282.4,89.6812,0,0
-3.94472,74622.1,92.4538,0,0
-3.89447,73976.7,95.2466,0,0
-3.84422,73332.4,98.0387,0,0
-3.79397,72696.3,100.825,0,0
-3.74372,72061.3,103.61,0,0
-3.69347,71434,106.387,0,0
-3.64322,70808,109.165,0,0
-3.59296,70190.6,111.94,0,0
-3.54271,69574.7,114.716,0,0
-3.49246,68967.8,117.493,0,0
-3.44221,68362.5,120.27,0,0
-3.39196,67765.8,123.049,0,0
-3.34171,67170.8,125.828,0,0
-3.29146,66584.7,128.611,0,0
-3.24121,65999.9,131.393,0,0
-3.19095,65421.6,134.172,0,0
-3.1407,64846.2,136.955,0,0
-3.09045,64283.6,139.751,0,0
-3.0402,63719.5,142.54,0,0
-2.98995,63149.3,145.301,0,0
-2.9397,62589.4,148.079,0,0
-2.88945,62069.2,150.923,0,0
-2.8392,61533,153.738,0,0
-2.78894,60938.5,156.446,0,0
-2.73869,60377.4,159.197,0,0
-2.68844,59931.7,162.095,0,0
-2.63819,59444,164.957,0,0
-2.58794,58819.5,167.698,0,0
-2.53769,58242.5,170.435,0,0
-2.48744,57811.8,173.159,0,0
-2.43719,57359.1,175.954,0,0
-2.38693,56842.4,178.959,0,0
-2.33668,56318.6,181.841,0,0
-2.28643,55775.1,184.379,0,0
-2.23618,55262.6,186.997,0,0
-2.18593,54832.1,189.823,0,0
-2.13568,54391.2,192.699,0,0
-2.08543,53924.2,195.702,0,0
-2.03518,53440.6,198.591,0,0
-1.98492,52917.1,201.207,0,0
-1.93467,52414.5,203.847,0,0
-1.88442,51959.6,206.536,0,0
-1.83417,51521.5,209.327,0,0
-1.78392,51120,212.337,0,0
-1.73367,50698.6,215.304,0,0
-1.68342,50236,218.185,0,0
-1.63317,49766.7,220.965,0,0
-1.58291,49284.2,223.543,0,0
-1.53266,48820.8,226.175,0,0
-1.48241,48393.3,228.907,0,0
-1.43216,47984.6,231.749,0,0
-1.38191,47609.8,234.792,0,0
-1.33166,47219,237.79,0,0
-1.28141,46800.6,240.706,0,0
-1.23116,46376.6,243.514,0,0
-1.1809,45943.5,246.14,0,0
-1.13065,45513.5,248.77,0,0
-1.0804,45088.8,251.405,0,0
-1.03015,44684.4,254.104,0,0
-0.979899,44311.3,256.902,0,0
-0.929648,43951.8,259.801,0,0
-0.879397,43612.2,262.846,0,0
-0.829146,43253.7,265.803,0,0
-0.778894,42868.3,268.638,0,0
-0.728643,42482.9,271.441,0,0
-0.678392,42097.4,274.2,0,0
-0.628141,41686.4,276.792,0,0
-0.577889,41242.2,279.166,0,0
-0.527638,40827.3,281.691,0,0
-0.477387,40449,284.406,0,0
