x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,9.33495e-15,0,0
-4.8995,100000,2.44572e-15,0,0
-4.84925,100000,-4.05615e-15,0,0
-4.79899,100000,1.48791e-14,0,0
-4.74874,100000,3.29591e-14,0,0
-4.69849,100000,1.76858e-14,0,0
-4.64824,100000,2.25227e-15,0,0
-4.59799,100000,-1.76028e-14,0,0
-4.54774,100000,-3.57047e-14,0,0
-4.49749,100000,-1.66025e-14,0,0
-4.44724,100000,1.39108e-15,0,0
-4.39698,100000,3.35806e-16,0,0
-4.34673,100000,6.09218e-16,0,0
-4.29648,100000,1.99953e-14,0,0
-4.24623,100000,3.72741e-14,0,0
-4.19598,100000,2.85638e-14,0,0
-4.14573,100000,1.92643e-14,0,0
-4.09548,100000,3.62233e-15,0,0
-4.04523,100000,-8.30805e-15,0,0
-3.99497,100000,1.51197e-14,0,0
-3.94472,100000,3.55625e-14,0,0
-3.89447,100000,3.05624e-14,0,0
-3.84422,100000,2.66073e-14,0,0
-3.79397,100000,3.06949e-14,0,0
-3.74372,100000,3.38238e-14,0,0
-3.69347,100000,3.02412e-14,0,0
-3.64322,100000,2.51029e-14,0,0
-3.59296,100000,9.99644e-15,0,0
-3.54271,100000,-3.30624e-15,0,0
-3.49246,100000,-5.9727e-15,0,0
-3.44221,100000,-9.35418e-15,0,0
-3.39196,100000,-1.66337e-14,0,0
-3.34171,100000,-2.05089e-14,0,0
-3.29146,100000,-7.15601e-15,0,0
-3.24121,100000,5.84923e-15,0,0
-3.19095,100000,1.72154e-14,0,0
-3.1407,100000,2.36837e-14,0,0
-3.09045,100000,8.57508e-15,0,0
-3.0402,100000,-3.73097e-15,0,0
-2.98995,100000,-4.46742e-15,0,0
-2.9397,100000,-7.39211e-15,0,0
-2.88945,100000,-1.88029e-14,0,0
-2.8392,100000,-2.4089e-14,0,0
-2.78894,100000,-7.01258e-15,0,0
-2.73869,100000,8.08777e-15,0,0
-2.68844,100000,1.63818e-14,0,0
-2.63819,100000,1.83237e-14,0,0
-2.58794,100000,-4.12684e-16,0,0
-2.53769,100000,-2.22086e-14,0,0
-2.48744,100000,-5.3433e-14,0,0
-2.43719,100000,-6.87039e-14,0,0
-2.38693,100000,-3.73659e-14,0,0
-2.33668,100000,-5.39121e-15,0,0
-2.28643,100000,2.83494e-14,0,0
-2.23618,100000,5.10822e-14,0,0
-2.18593,100000,4.47942e-14,0,0
-2.13568,100000,3.53862e-14,0,0
-2.08543,100000,1.81505e-14,0,0
-2.03518,100000,-8.45807e-16,0,0
-1.98492,100000,-2.40496e-14,0,0
-1.93467,100000,-4.13111e-14,0,0
-1.88442,100000,-4.50319e-14,0,0
-1.83417,100000,-4.00413e-14,0,0
-1.78392,100000,-1.61069e-14,0,0
-1.73367,100000,6.94359e-15,0,0
-1.68342,100000,2.81583e-14,0,0
-1.63317,100000,3.73513e-14,0,0
-1.58291,100000,2.268e-14,0,0
-1.53266,100000,5.50055e-15,0,0
-1.48241,100000,-1.64406e-14,0,0
-1.43216,100000,-5.16376e-13,0,0
-1.38191,100000,-1.88478e-12,0,0
-1.33166,100000,-5.08417e-10,0,0
-1.28141,100000,-1.8938e-09,0,0
-1.23116,100000,-3.6102e-07,0,0
-1.1809,100000,-1.31638e-06,0,0
-1.13065,100000,-0.000166211,0,0
-1.0804,100000,-0.000592982,0,0
-1.03015,100006,-0.0303726,0,0
-0.979899,100020,-0.10511,0,0
-0.929648,100541,-1.86126,0,0
-0.879397,101809,-6.08765,0,0
-0.829146,109351,-25.4351,0,0
-0.778894,125739,-66.0979,0,0
-0.728643,148486,-112.885,0,0
-0.678392,179837,-167.959,0,0
-0.628141,203109,-209.002,0,0
-0.577889,215888,-231.824,0,0
-0.527638,217620,-234.245,0,0
-0.477387,205574,-211.224,0,0
-0.427136,185833,-164.847,0,0
-0.376884,156876,-90.4959,0,0
-0.326633,126486,-23.9865,0,0
-0.276382,94445.2,33.5004,0,0
-0.226131,80788.5,123.84,0,0
-0.175879,87450.6,250.491,0,0
-0.125628,77304.8,360.666,0,0
-0.0753769,49311.5,453.346,0,0
-0.0251256,34882,515.337,0,0
0.0251256,34290.3,546.019,0,0
0.0753769,37020.9,514.375,0,0
0.125628,43007.9,421.638,0,0
0.175879,47645.7,532.426,0,0
0.226131,51012.8,834.884,0,0
0.276382,46304.1,1092.75,0,0
0.326633,34288.7,1310.28,0,0
0.376884,34202.5,1201.19,0,0
0.427136,44484.8,808.202,0,0
0.477387,62277.7,428.612,0,0
