x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.28599e-13,0,0
-4.79798,348.4,100000,1.00008,1.15855e-13,0,0
-4.69697,348.4,100000,1.00008,3.28126e-14,0,0
-4.59596,348.4,100000,1.00008,5.00946e-14,0,0
-4.49495,348.4,100000,1.00008,1.67217e-13,0,0
-4.39394,348.4,100000,1.00008,2.30294e-13,0,0
-4.29293,348.4,100000,1.00008,1.53058e-13,0,0
-4.19192,348.4,100000,1.00008,3.51091e-14,0,0
-4.09091,348.4,100000,1.00008,3.04793e-14,0,0
-3.9899,348.4,100000,1.00008,7.98268e-14,0,0
-3.88889,348.4,100000,1.00008,5.87418e-14,0,0
-3.78788,348.4,100000,1.00008,-8.52466e-15,0,0
-3.68687,348.4,100000,1.00008,-7.03775e-14,0,0
-3.58586,348.4,100000,1.00008,-8.16089e-14,0,0
-3.48485,348.4,100000,1.00008,-8.11313e-14,0,0
-3.38384,348.4,100000,1.00008,-5.31812e-14,0,0
-3.28283,348.4,100000,1.00008,-3.67749e-14,0,0
-3.18182,348.4,100000,1.00008,-1.57082e-14,0,0
-3.08081,348.4,100000,1.00008,-4.46565e-14,0,0
-2.9798,348.4,100000,1.00008,-7.46092e-14,0,0
-2.87879,348.4,100000,1.00008,-5.76884e-15,0,0
-2.77778,348.4,100000,1.00008,5.02317e-10,0,0
-2.67677,348.4,100000,1.00008,5.08498e-06,0,0
-2.57576,348.399,99998.8,1.00007,0.00312214,0,0
-2.47475,348.327,99926,0.999552,0.197929,0,0
-2.37374,347.533,99126.3,0.993813,2.34596,0,0
-2.27273,344.888,96503.6,0.974909,9.50111,0,0
-2.17172,340.608,92376.6,0.944902,21.099,0,0
-2.07071,335.781,87875,0.911771,34.2567,0,0
-1.9697,330.982,83557.8,0.879552,47.4292,0,0
-1.86869,326.299,79494.9,0.848797,60.3707,0,0
-1.76768,321.698,75642.9,0.819223,73.1744,0,0
-1.66667,317.147,71966.6,0.790593,85.9258,0,0
-1.56566,312.631,68446.7,0.76279,98.6675,0,0
-1.46465,308.142,65072.5,0.735753,111.419,0,0
-1.36364,303.677,61836.4,0.709445,124.192,0,0
-1.26263,299.234,58732.1,0.683836,136.994,0,0
-1.16162,294.81,55753.8,0.658902,149.832,0,0
-1.06061,290.403,52896,0.634617,162.715,0,0
-0.959596,286.011,50153.8,0.61096,175.649,0,0
-0.858586,281.633,47522.8,0.587913,188.641,0,0
-0.757576,277.267,44999.3,0.565462,201.694,0,0
-0.656566,272.915,42580.7,0.543605,214.806,0,0
-0.555556,268.581,40265.9,0.52235,227.967,0,0
-0.454545,264.274,38056,0.501731,241.152,0,0
-0.353535,260.013,35956.6,0.481823,254.298,0,0
-0.252525,255.852,33987.6,0.462849,267.248,0,0
-0.151515,251.94,32206.5,0.445407,279.511,0,0
-0.0505051,248.766,30792.4,0.431285,289.751,0,0
0.0505051,246.919,30055.9,0.424121,295.121,0,0
0.151515,246.962,30045.4,0.423898,295.243,0,0
0.252525,247.87,30410.3,0.427476,292.547,0,0
0.353535,247.74,30351.5,0.426872,292.999,0,0
0.454545,247.656,30307.7,0.426401,293.353,0,0
0.555556,247.59,30289.9,0.426263,293.484,0,0
0.656566,247.459,30262.9,0.42611,293.674,0,0
0.757576,247.258,30243.9,0.426189,293.78,0,0
0.858586,247.096,30253.6,0.426603,293.728,0,0
0.959596,247.028,30262.9,0.426852,293.668,0,0
1.06061,247.058,30260.9,0.426773,293.68,0,0
1.16162,247.262,30258.2,0.426383,293.691,0,0
1.26263,247.953,30260.6,0.42523,293.655,0,0
1.36364,249.731,30265.5,0.422278,293.598,0,0
1.46465,253.829,30271.4,0.415577,293.556,0,0
1.56566,262.496,30280.1,0.402086,293.588,0,0
1.66667,278.962,30296.6,0.378802,293.713,0,0
1.76768,305.866,30324.9,0.346046,293.871,0,0
1.86869,341.295,30392.3,0.310754,294.335,0,0
1.9697,374.737,30396.7,0.282794,294.4,0,0
2.07071,393.539,30160.6,0.267049,292.226,0,0
2.17172,399.321,30117.2,0.262789,291.744,0,0
2.27273,400.392,30174.9,0.262588,292.334,0,0
2.37374,400.567,30252,0.263143,292.996,0,0
2.47475,400.554,30372.4,0.2642,294.09,0,0
2.57576,400.388,30469.1,0.265151,294.977,0,0
2.67677,399.773,30461.8,0.265495,294.92,0,0
2.77778,398.891,30389,0.265446,294.196,0,0
2.87879,397.913,30259.2,0.264962,292.953,0,0
2.9798,397.154,30156.8,0.26457,291.94,0,0
3.08081,396.614,30104.6,0.264471,291.408,0,0
3.18182,395.458,29882.5,0.263283,289.311,0,0
3.28283,387.874,28028.2,0.251478,270.96,0,0
3.38384,355.426,21332.2,0.206262,188.795,0,0
3.48485,303.338,12740.8,0.145538,57.8835,0,0
3.58586,279.472,10076.5,0.125626,1.8201,0,0
3.68687,278.701,10000.1,0.12502,0.00204931,0,0
3.78788,278.7,10000,0.125019,4.31995e-08,0,0
