x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,-7.26469e-14,0,0
-4.8995,100000,-1.44285e-13,0,0
-4.84925,100000,-2.15367e-13,0,0
-4.79899,100000,-2.4986e-13,0,0
-4.74874,100000,-2.82472e-13,0,0
-4.69849,100000,-2.41735e-13,0,0
-4.64824,100000,8.28076e-13,0,0
-4.59799,100000,3.02709e-11,0,0
-4.54774,100000,6.6255e-10,0,0
-4.49749,100000,1.40884e-08,0,0
-4.44724,100000,2.60648e-07,0,0
-4.39698,100000,4.51287e-06,0,0
-4.34673,100000,5.557e-05,0,0
-4.29648,99999.9,0.000779898,0,0
-4.24623,99998.7,0.00496828,0,0
-4.19598,99985.3,0.0518799,0,0
-4.14573,99949.4,0.163089,0,0
-4.09548,99671.3,0.966441,0,0
-4.04523,99293.6,2.03524,0,0
-3.99497,97966.4,5.63279,0,0
-3.94472,96548.2,9.47947,0,0
-3.89447,94354.1,15.4497,0,0
-3.84422,92180.7,21.3932,0,0
-3.79397,90166.5,27.1314,0,0
-3.74372,88210.4,32.7306,0,0
-3.69347,86660.7,37.3572,0,0
-3.64322,85151,41.8809,0,0
-3.59296,83898,45.7458,0,0
-3.54271,82665.2,49.5609,0,0
-3.49246,81551.2,53.0815,0,0
-3.44221,80446.6,56.5841,0,0
-3.39196,79393.3,59.9875,0,0
-3.34171,78345.1,63.3869,0,0
-3.29146,77322.6,66.7652,0,0
-3.24121,76304.1,70.144,0,0
-3.19095,75304,73.5249,0,0
-3.1407,74307.9,76.9071,0,0
-3.09045,73328.9,80.2953,0,0
-3.0402,72353.9,83.6847,0,0
-2.98995,71395.6,87.079,0,0
-2.9397,70441.7,90.4748,0,0
-2.88945,69505.1,93.8767,0,0
-2.8392,68572.3,97.2792,0,0
-2.78894,67653.4,100.684,0,0
-2.73869,66740.4,104.093,0,0
-2.68844,65847.5,107.515,0,0
-2.63819,64955.7,110.933,0,0
-2.58794,64067.4,114.339,0,0
-2.53769,63192.3,117.759,0,0
-2.48744,62357.7,121.218,0,0
-2.43719,61510.2,124.652,0,0
-2.38693,60624.5,128.012,0,0
-2.33668,59782.5,131.419,0,0
-2.28643,59061.7,134.957,0,0
-2.23618,58275.5,138.405,0,0
-2.18593,57317.3,141.615,0,0
-2.13568,56489.3,144.957,0,0
-2.08543,55988.3,148.628,0,0
-2.03518,55298.9,152.117,0,0
-1.98492,54159.1,155.171,0,0
-1.93467,53295.4,158.418,0,0
-1.88442,53060.9,162.105,0,0
-1.83417,52498.9,165.639,0,0
-1.78392,51224.8,168.84,0,0
-1.73367,50318.4,172.081,0,0
-1.68342,50175.6,175.404,0,0
