x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,-1.45938e-14,0,0
-4.8995,100000,-2.47971e-14,0,0
-4.84925,100000,-3.46864e-14,0,0
-4.79899,100000,-2.3959e-14,0,0
-4.74874,100000,-1.3389e-14,0,0
-4.69849,100000,-8.95452e-15,0,0
-4.64824,100000,-5.2951e-15,0,0
-4.59799,100000,-2.30045e-14,0,0
-4.54774,100000,-4.19709e-14,0,0
-4.49749,100000,-8.76161e-14,0,0
-4.44724,100000,-1.30238e-13,0,0
-4.39698,100000,-1.2092e-13,0,0
-4.34673,100000,-1.0972e-13,0,0
-4.29648,100000,-7.14521e-14,0,0
-4.24623,100000,-3.40075e-14,0,0
-4.19598,100000,-6.71259e-15,0,0
-4.14573,100000,1.9784e-14,0,0
-4.09548,100000,3.76863e-14,0,0
-4.04523,100000,4.8661e-14,0,0
-3.99497,100000,-6.36032e-15,0,0
-3.94472,100000,-5.83892e-14,0,0
-3.89447,100000,-8.49117e-14,0,0
-3.84422,100000,-1.04788e-13,0,0
-3.79397,100000,-7.35218e-14,0,0
-3.74372,100000,-4.65976e-14,0,0
-3.69347,100000,-5.007e-14,0,0
-3.64322,100000,-5.18913e-14,0,0
-3.59296,100000,-4.31335e-14,0,0
-3.54271,100000,-3.18765e-14,0,0
-3.49246,100000,-5.88266e-15,0,0
-3.44221,100000,1.39441e-14,0,0
-3.39196,100000,1.50708e-16,0,0
-3.34171,100000,-1.17281e-14,0,0
-3.29146,100000,-1.39174e-14,0,0
-3.24121,100000,-1.43352e-14,0,0
-3.19095,100000,-6.40128e-15,0,0
-3.1407,100000,3.86516e-15,0,0
-3.09045,100000,2.44071e-14,0,0
-3.0402,100000,3.93026e-14,0,0
-2.98995,100000,3.0888e-14,0,0
-2.9397,100000,2.28398e-14,0,0
-2.88945,100000,1.62124e-14,0,0
-2.8392,100000,8.17801e-15,0,0
-2.78894,100000,-4.99365e-15,0,0
-2.73869,100000,-1.59457e-14,0,0
-2.68844,100000,-1.92527e-14,0,0
-2.63819,100000,-1.53901e-14,0,0
-2.58794,100000,1.18119e-14,0,0
-2.53769,100000,3.06053e-14,0,0
-2.48744,100000,2.34866e-14,0,0
-2.43719,100000,1.44867e-14,0,0
-2.38693,100000,-9.25555e-18,0,0
-2.33668,100000,-2.33842e-15,0,0
-2.28643,100000,2.90779e-14,0,0
-2.23618,100000,5.73654e-14,0,0
-2.18593,100000,7.74043e-14,0,0
-2.13568,100000,8.11828e-14,0,0
-2.08543,100000,4.41676e-14,0,0
