x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.30454e-13,0,0
-4.79798,348.4,100000,1.00008,1.21385e-13,0,0
-4.69697,348.4,100000,1.00008,3.81589e-14,0,0
-4.59596,348.4,100000,1.00008,5.37323e-14,0,0
-4.49495,348.4,100000,1.00008,1.72857e-13,0,0
-4.39394,348.4,100000,1.00008,2.35531e-13,0,0
-4.29293,348.4,100000,1.00008,1.60848e-13,0,0
-4.19192,348.4,100000,1.00008,5.02477e-14,0,0
-4.09091,348.4,100000,1.00008,1.85742e-14,0,0
-3.9899,348.4,100000,1.00008,4.49015e-14,0,0
-3.88889,348.4,100000,1.00008,2.6811e-14,0,0
-3.78788,348.4,100000,1.00008,-1.95479e-14,0,0
-3.68687,348.4,100000,1.00008,-7.03775e-14,0,0
-3.58586,348.4,100000,1.00008,-8.16089e-14,0,0
-3.48485,348.4,100000,1.00008,-7.87613e-14,0,0
-3.38384,348.4,100000,1.00008,-5.4357e-14,0,0
-3.28283,348.4,100000,1.00008,-3.7969e-14,0,0
-3.18182,348.4,100000,1.00008,-2.06686e-14,0,0
-3.08081,348.4,100000,1.00008,-4.18639e-14,0,0
-2.9798,348.4,100000,1.00008,-3.92428e-14,0,0
-2.87879,348.4,100000,1.00008,-1.28789e-14,0,0
-2.77778,348.4,100000,1.00008,-2.2365e-14,0,0
-2.67677,348.4,100000,1.00008,7.49662e-13,0,0
-2.57576,348.4,100000,1.00008,1.93694e-08,0,0
-2.47475,348.4,100000,1.00008,6.975e-05,0,0
-2.37374,348.393,99993.2,1.00003,0.0181632,0,0
-2.27273,348.18,99777.4,0.998487,0.595978,0,0
-2.17172,346.726,98319,0.988006,4.53003,0,0
-2.07071,343.167,94826.7,0.962753,14.1614,0,0
-1.9697,338.289,90193.5,0.928885,27.4091,0,0
-1.86869,333.13,85471.5,0.893886,41.5178,0,0
-1.76768,328.057,81004.3,0.860271,55.4956,0,0
-1.66667,323.089,76794.4,0.828107,69.2866,0,0
-1.56566,318.189,72798.1,0.797106,82.9903,0,0
-1.46465,313.332,68987.1,0.767088,96.6714,0,0
-1.36364,308.508,65345.8,0.737962,110.361,0,0
-1.26263,303.712,61864.2,0.709678,124.075,0,0
-1.16162,298.941,58534,0.682196,137.825,0,0
-1.06061,294.19,55348,0.655483,151.62,0,0
-0.959596,289.457,52299.6,0.62951,165.472,0,0
-0.858586,284.74,49382.6,0.60425,179.389,0,0
-0.757576,280.036,46591.7,0.579679,193.378,0,0
-0.656566,275.346,43923,0.555788,207.444,0,0
-0.555556,270.671,41374.1,0.532578,221.578,0,0
-0.454545,266.023,38945.7,0.510082,235.758,0,0
-0.353535,261.417,36642.2,0.488371,249.92,0,0
-0.252525,256.912,34484.4,0.467674,263.916,0,0
-0.151515,252.657,32525.1,0.448535,277.268,0,0
-0.0505051,249.068,30939.6,0.432822,288.626,0,0
0.0505051,246.935,30062.2,0.424181,295.067,0,0
0.151515,246.937,30009.5,0.423434,295.584,0,0
0.252525,247.901,30418.8,0.427542,292.515,0,0
0.353535,247.758,30358.1,0.426934,292.951,0,0
0.454545,247.633,30308.2,0.426447,293.331,0,0
0.555556,247.491,30289.8,0.426434,293.447,0,0
0.656566,247.267,30264.6,0.426464,293.648,0,0
0.757576,247.021,30247.2,0.426644,293.803,0,0
0.858586,246.981,30252.2,0.426783,293.735,0,0
0.959596,247.067,30260.9,0.426757,293.656,0,0
1.06061,247.368,30257.4,0.426189,293.651,0,0
1.16162,248.269,30253.6,0.424592,293.656,0,0
1.26263,250.526,30256.9,0.420824,293.634,0,0
1.36364,255.649,30266.7,0.412572,293.611,0,0
1.46465,266.309,30283.6,0.396428,293.634,0,0
1.56566,285.951,30306.4,0.369738,293.747,0,0
1.66667,316.431,30354.5,0.334817,294.164,0,0
1.76768,353.002,30389.4,0.300326,294.543,0,0
1.86869,382.206,30138.6,0.274832,292.203,0,0
