x,TTR,p,rho,U_0,U_1,U_2
-5,348.4,100000,1.00008,0,0,0
-4.89899,348.4,100000,1.00008,1.26743e-13,0,0
-4.79798,348.4,100000,1.00008,1.16002e-13,0,0
-4.69697,348.4,100000,1.00008,3.64503e-14,0,0
-4.59596,348.4,100000,1.00008,5.17665e-14,0,0
-4.49495,348.4,100000,1.00008,1.71222e-13,0,0
-4.39394,348.4,100000,1.00008,2.45727e-13,0,0
-4.29293,348.4,100000,1.00008,1.7696e-13,0,0
-4.19192,348.4,100000,1.00008,5.84601e-14,0,0
-4.09091,348.4,100000,1.00008,9.31466e-15,0,0
-3.9899,348.4,100000,1.00008,2.45268e-14,0,0
-3.88889,348.4,100000,1.00008,9.43102e-15,0,0
-3.78788,348.4,100000,1.00008,-2.73193e-14,0,0
-3.68687,348.4,100000,1.00008,-6.94221e-14,0,0
-3.58586,348.4,100000,1.00008,-7.5638e-14,0,0
-3.48485,348.4,100000,1.00008,-7.85959e-14,0,0
-3.38384,348.4,100000,1.00008,-5.79946e-14,0,0
-3.28283,348.4,100000,1.00008,-3.91632e-14,0,0
-3.18182,348.4,100000,1.00008,-1.81884e-14,0,0
-3.08081,348.4,100000,1.00008,-3.57093e-14,0,0
-2.9798,348.4,100000,1.00008,-2.43063e-14,0,0
-2.87879,348.4,100000,1.00008,-2.31856e-14,0,0
-2.77778,348.4,100000,1.00008,-2.05462e-14,0,0
-2.67677,348.4,100000,1.00008,5.46264e-14,0,0
-2.57576,348.4,100000,1.00008,1.55943e-12,0,0
-2.47475,348.4,100000,1.00008,4.44765e-08,0,0
-2.37374,348.4,100000,1.00008,0.000126689,0,0
-2.27273,348.39,99989.8,1.00001,0.0272217,0,0
-2.17172,348.115,99711.4,0.998013,0.772696,0,0
-2.07071,346.428,98021.6,0.985863,5.3385,0,0
-1.9697,342.564,94243.9,0.958514,15.7968,0,0
-1.86869,337.447,89409.9,0.92311,29.705,0,0
-1.76768,332.095,84546.3,0.886963,44.359,0,0
-1.66667,326.835,79954.3,0.852293,58.8748,0,0
-1.56566,321.676,75626.8,0.819097,73.224,0,0
-1.46465,316.581,71521.2,0.7871,87.5021,0,0
-1.36364,311.529,67610.9,0.756134,101.768,0,0
-1.26263,306.511,63880.6,0.726115,116.051,0,0
-1.16162,301.52,60319.7,0.696989,130.368,0,0
-1.06061,296.554,56919.5,0.668717,144.729,0,0
-0.959596,291.609,53672,0.64126,159.148,0,0
-0.858586,286.68,50569.8,0.614586,173.637,0,0
-0.757576,281.766,47606.6,0.588667,188.205,0,0
-0.656566,276.865,44777.2,0.563485,202.858,0,0
-0.555556,271.979,42078.4,0.539037,217.593,0,0
-0.454545,267.118,39510.1,0.515352,232.389,0,0
-0.353535,262.298,37076.6,0.4925,247.183,0,0
-0.252525,257.579,34798.8,0.470716,261.832,0,0
-0.151515,253.104,32725.1,0.450496,275.845,0,0
-0.0505051,249.263,31037.2,0.433849,287.922,0,0
0.0505051,247.004,30073.7,0.424226,295.044,0,0
0.151515,246.886,29983.6,0.423156,295.762,0,0
0.252525,247.904,30420.4,0.427559,292.47,0,0
0.353535,247.753,30361.2,0.426988,292.915,0,0
0.454545,247.582,30309,0.426548,293.325,0,0
0.555556,247.39,30291.9,0.426637,293.443,0,0
0.656566,247.136,30270.1,0.426768,293.661,0,0
0.757576,246.938,30243.4,0.426732,293.78,0,0
0.858586,246.99,30249.1,0.426724,293.716,0,0
0.959596,247.23,30257.5,0.426429,293.635,0,0
1.06061,247.91,30255.8,0.425237,293.638,0,0
1.16162,249.651,30253.9,0.422251,293.658,0,0
1.26263,253.72,30259.5,0.415588,293.654,0,0
1.36364,262.48,30273.5,0.402014,293.657,0,0
1.46465,279.385,30296.7,0.378217,293.716,0,0
1.56566,307.186,30340.5,0.344703,294.009,0,0
1.66667,343.297,30376.7,0.308749,294.391,0,0
1.76768,375.69,30131.2,0.279576,292.342,0,0
1.86869,393.987,30061.3,0.265858,291.354,0,0
1.9697,400.183,30324.7,0.264028,293.892,0,0
2.07071,401.426,30465.5,0.264434,295.142,0,0
2.17172,401.359,30486.4,0.264659,295.306,0,0
2.27273,400.742,30423.9,0.264523,294.676,0,0
2.37374,399.493,30260.1,0.263922,293.101,0,0
2.47475,398.361,30119.1,0.263438,291.744,0,0
2.57576,397.8,30101.1,0.263652,291.532,0,0
2.67677,397.354,30109.2,0.264019,291.605,0,0
2.77778,396.439,29994.6,0.263619,290.476,0,0
2.87879,390.817,28685.5,0.255566,277.765,0,0
2.9798,363.888,22918.1,0.217084,209.988,0,0
3.08081,311.423,13797,0.153208,77.4219,0,0
3.18182,280.194,10147.4,0.126183,3.49808,0,0
3.28283,278.702,10000.3,0.125021,0.00605667,0,0
3.38384,278.7,10000,0.125019,2.02418e-07,0,0
3.48485,278.7,10000,0.125019,1.89284e-12,0,0
3.58586,278.7,10000,0.125019,-4.31714e-15,0,0
3.68687,278.7,10000,0.125019,6.28098e-14,0,0
3.78788,278.7,10000,0.125019,6.3269e-14,0,0
3.88889,278.7,10000,0.125019,-5.42245e-14,0,0
3.9899,278.7,10000,0.125019,-1.47658e-13,0,0
4.09091,278.7,10000,0.125019,-1.50126e-13,0,0
4.19192,278.7,10000,0.125019,-1.73916e-13,0,0
4.29293,278.7,10000,0.125019,-1.86653e-13,0,0
4.39394,278.7,10000,0.125019,-1.3497e-13,0,0
4.49495,278.7,10000,0.125019,-1.16844e-13,0,0
4.59596,278.7,10000,0.125019,-1.11652e-13,0,0
4.69697,278.7,10000,0.125019,-1.09527e-13,0,0
4.79798,278.7,10000,0.125019,-6.96008e-14,0,0
4.89899,278.7,10000,0.125019,-1.17573e-13,0,0
5,278.7,10000,0.125019,0,0,0
