x,p,U_0,U_1,U_2
-5,14965.5,0,0,0
-4.94975,14965.5,1.54139,0,0
-4.8995,14965.2,3.09883,0,0
-4.84925,14964.8,4.65699,0,0
-4.79899,14963.2,6.26262,0,0
-4.74874,14961.5,7.8696,0,0
-4.69849,14958.5,9.52898,0,0
-4.64824,14955.4,11.1903,0,0
-4.59799,14950.5,12.9061,0,0
-4.54774,14945.6,14.6228,0,0
-4.49749,14939.8,16.3617,0,0
-4.44724,14933.9,18.1005,0,0
-4.39698,14928.1,19.8387,0,0
-4.34673,14922.4,21.5762,0,0
-4.29648,14917,23.3031,0,0
-4.24623,14911.8,25.0281,0,0
-4.19598,14907.4,26.73,0,0
-4.14573,14903,28.4284,0,0
-4.09548,14899.5,30.0904,0,0
-4.04523,14896,31.748,0,0
-3.99497,14892.9,33.3641,0,0
-3.94472,14889.9,34.9775,0,0
-3.89447,14887.4,36.5682,0,0
-3.84422,14885,38.1611,0,0
-3.79397,14883.9,39.7706,0,0
-3.74372,14883,41.3822,0,0
-3.69347,14883.5,43.008,0,0
-3.64322,14884.1,44.637,0,0
-3.59296,14885.3,46.2867,0,0
-3.54271,14886.6,47.9394,0,0
-3.49246,14888.3,49.6104,0,0
-3.44221,14890,51.2828,0,0
-3.39196,14891.6,52.9629,0,0
-3.34171,14893.2,54.6432,0,0
-3.29146,14894.4,56.3247,0,0
-3.24121,14895.6,58.0066,0,0
-3.19095,14896.2,59.6912,0,0
-3.1407,14896.8,61.3746,0,0
-3.09045,14897,63.0531,0,0
-3.0402,14897.1,64.7299,0,0
-2.98995,14897.1,66.3992,0,0
-2.9397,14896.9,68.0678,0,0
-2.88945,14895.8,69.7339,0,0
-2.8392,14892.1,71.4424,0,0
-2.78894,14879,73.3055,0,0
-2.73869,14870.2,75.136,0,0
-2.68844,14876.1,76.8542,0,0
-2.63819,15055.1,74.936,0,0
-2.58794,15797.6,61.1799,0,0
-2.53769,18798.6,28.479,0,0
-2.48744,28760.1,-62.6029,0,0
-2.43719,37843.9,-138.686,0,0
-2.38693,44363.7,-170.948,0,0
-2.33668,49259.3,-194.548,0,0
-2.28643,49650.5,-194.123,0,0
-2.23618,49830.4,-192.69,0,0
-2.18593,49453.4,-188.602,0,0
-2.13568,49182.3,-185.023,0,0
-2.08543,49177.2,-182.718,0,0
-2.03518,49125.8,-180.176,0,0
-1.98492,48963.7,-177.07,0,0
-1.93467,48748.6,-173.683,0,0
-1.88442,48412.6,-169.657,0,0
-1.83417,48225.3,-166.361,0,0
-1.78392,48361.4,-164.649,0,0
-1.73367,48552.7,-163.374,0,0
-1.68342,48858.5,-163.005,0,0
-1.63317,49335.7,-163.379,0,0
-1.58291,50152.9,-165.228,0,0
-1.53266,51063.8,-167.467,0,0
-1.48241,52152.6,-170.448,0,0
-1.43216,53051.7,-172.488,0,0
-1.38191,53606.1,-172.818,0,0
-1.33166,54079.2,-172.759,0,0
-1.28141,54410.8,-172.026,0,0
-1.23116,54716,-171.061,0,0
-1.1809,54977.6,-169.709,0,0
-1.13065,54968,-167.283,0,0
-1.0804,54525.6,-163.143,0,0
-1.03015,53860.3,-157.857,0,0
-0.979899,52853.9,-150.816,0,0
-0.929648,52136,-145.214,0,0
-0.879397,51842.2,-141.724,0,0
-0.829146,51788,-139.197,0,0
-0.778894,52071.4,-138.029,0,0
-0.728643,52416.1,-137.419,0,0
-0.678392,52843.9,-137.563,0,0
-0.628141,53474.5,-138.433,0,0
-0.577889,54368.6,-140.244,0,0
-0.527638,55236.3,-141.892,0,0
-0.477387,56071.2,-143.339,0,0
-0.427136,56748.6,-144.078,0,0
-0.376884,57237.4,-143.97,0,0
-0.326633,57686.1,-143.6,0,0
-0.276382,58088.6,-142.927,0,0
-0.226131,58435.1,-141.986,0,0
-0.175879,58719.6,-140.747,0,0
-0.125628,58810.9,-138.789,0,0
-0.0753769,58696.9,-136.068,0,0
-0.0251256,58584.8,-133.336,0,0
0.0251256,58474.7,-130.595,0,0
0.0753769,58579.1,-128.696,0,0
0.125628,58893.8,-127.624,0,0
0.175879,59296.7,-127.08,0,0
