Time (s),$ T_{tr} $ (nexaFoam)_Temp,$ T_{vib} $ (nexaFoam)_Temp
8.17e-06,24378.8,24378.8
8.18e-06,24378.8,24378.8
8.19e-06,24378.8,24378.8
8.2e-06,24378.8,24378.8
8.21e-06,24378.8,24378.8
8.22e-06,24378.8,24378.8
8.23e-06,24378.8,24378.8
8.24e-06,24378.8,24378.8
8.25e-06,24378.8,24378.8
8.26e-06,24378.8,24378.8
8.27e-06,24378.8,24378.8
8.28e-06,24378.8,24378.8
8.29e-06,24378.8,24378.8
8.3e-06,24378.8,24378.8
8.31e-06,24378.8,24378.8
8.32e-06,24378.8,24378.8
8.33e-06,24378.8,24378.8
8.34e-06,24378.8,24378.8
8.35e-06,24378.8,24378.8
8.36e-06,24378.8,24378.8
8.37e-06,24378.8,24378.8
8.38e-06,24378.8,24378.8
8.39e-06,24378.8,24378.8
8.4e-06,24378.8,24378.8
8.41e-06,24378.8,24378.8
8.42e-06,24378.8,24378.8
8.43e-06,24378.8,24378.8
8.44e-06,24378.8,24378.8
8.45e-06,24378.8,24378.8
8.46e-06,24378.8,24378.8
8.47e-06,24378.8,24378.8
8.48e-06,24378.8,24378.8
8.49e-06,24378.8,24378.8
8.5e-06,24378.8,24378.8
8.51e-06,24378.8,24378.8
8.52e-06,24378.8,24378.8
8.53e-06,24378.8,24378.8
8.54e-06,24378.8,24378.8
8.55e-06,24378.8,24378.8
8.56e-06,24378.8,24378.8
8.57e-06,24378.8,24378.8
8.58e-06,24378.8,24378.8
8.59e-06,24378.8,24378.8
8.6e-06,24378.8,24378.8
8.61e-06,24378.8,24378.8
8.62e-06,24378.8,24378.8
8.63e-06,24378.8,24378.8
8.64e-06,24378.8,24378.8
8.65e-06,24378.8,24378.8
8.66e-06,24378.8,24378.8
8.67e-06,24378.8,24378.8
8.68e-06,24378.8,24378.8
8.69e-06,24378.8,24378.8
8.7e-06,24378.8,24378.8
8.71e-06,24378.8,24378.8
8.72e-06,24378.8,24378.8
8.73e-06,24378.8,24378.8
8.74e-06,24378.8,24378.8
8.75e-06,24378.8,24378.8
8.76e-06,24378.8,24378.8
8.77e-06,24378.8,24378.8
8.78e-06,24378.8,24378.8
8.79e-06,24378.8,24378.8
8.8e-06,24378.8,24378.8
8.81e-06,24378.8,24378.8
8.82e-06,24378.8,24378.8
8.83e-06,24378.8,24378.8
8.84e-06,24378.8,24378.8
8.85e-06,24378.8,24378.8
8.86e-06,24378.8,24378.8
8.87e-06,24378.8,24378.8
8.88e-06,24378.8,24378.8
8.89e-06,24378.8,24378.8
8.9e-06,24378.8,24378.8
8.91e-06,24378.8,24378.8
8.92e-06,24378.8,24378.8
8.93e-06,24378.8,24378.8
8.94e-06,24378.8,24378.8
8.95e-06,24378.8,24378.8
8.96e-06,24378.8,24378.8
8.97e-06,24378.8,24378.8
8.98e-06,24378.8,24378.8
8.99e-06,24378.8,24378.8
9e-06,24378.8,24378.8
9.01e-06,24378.8,24378.8
9.02e-06,24378.8,24378.8
9.03e-06,24378.8,24378.8
9.04e-06,24378.8,24378.8
9.05e-06,24378.8,24378.8
9.06e-06,24378.8,24378.8
9.07e-06,24378.8,24378.8
9.08e-06,24378.8,24378.8
9.09e-06,24378.8,24378.8
9.1e-06,24378.8,24378.8
9.11e-06,24378.8,24378.8
9.12e-06,24378.8,24378.8
9.13e-06,24378.8,24378.8
9.14e-06,24378.8,24378.8
9.15e-06,24378.8,24378.8
9.16e-06,24378.8,24378.8
9.17e-06,24378.8,24378.8
9.18e-06,24378.8,24378.8
9.19e-06,24378.8,24378.8
9.2e-06,24378.8,24378.8
9.21e-06,24378.8,24378.8
9.22e-06,24378.8,24378.8
9.23e-06,24378.8,24378.8
9.24e-06,24378.8,24378.8
9.25e-06,24378.8,24378.8
9.26e-06,24378.8,24378.8
9.27e-06,24378.8,24378.8
9.28e-06,24378.8,24378.8
9.29e-06,24378.8,24378.8
9.3e-06,24378.8,24378.8
9.31e-06,24378.8,24378.8
9.32e-06,24378.8,24378.8
9.33e-06,24378.8,24378.8
9.34e-06,24378.8,24378.8
9.35e-06,24378.8,24378.8
9.36e-06,24378.8,24378.8
9.37e-06,24378.8,24378.8
9.38e-06,24378.8,24378.8
9.39e-06,24378.8,24378.8
9.4e-06,24378.8,24378.8
9.41e-06,24378.8,24378.8
9.42e-06,24378.8,24378.8
9.43e-06,24378.8,24378.8
9.44e-06,24378.8,24378.8
9.45e-06,24378.8,24378.8
9.46e-06,24378.8,24378.8
9.47e-06,24378.8,24378.8
9.48e-06,24378.8,24378.8
9.49e-06,24378.8,24378.8
9.5e-06,24378.8,24378.8
9.51e-06,24378.8,24378.8
9.52e-06,24378.8,24378.8
9.53e-06,24378.8,24378.8
9.54e-06,24378.8,24378.8
9.55e-06,24378.8,24378.8
9.56e-06,24378.8,24378.8
9.57e-06,24378.8,24378.8
9.58e-06,24378.8,24378.8
9.59e-06,24378.8,24378.8
9.6e-06,24378.8,24378.8
9.61e-06,24378.8,24378.8
9.62e-06,24378.8,24378.8
9.63e-06,24378.8,24378.8
9.64e-06,24378.8,24378.8
9.65e-06,24378.8,24378.8
9.66e-06,24378.8,24378.8
9.67e-06,24378.8,24378.8
9.68e-06,24378.8,24378.8
9.69e-06,24378.8,24378.8
9.7e-06,24378.8,24378.8
9.71e-06,24378.8,24378.8
9.72e-06,24378.8,24378.8
9.73e-06,24378.8,24378.8
9.74e-06,24378.8,24378.8
9.75e-06,24378.8,24378.8
9.76e-06,24378.8,24378.8
9.77e-06,24378.8,24378.8
9.78e-06,24378.8,24378.8
9.79e-06,24378.8,24378.8
9.8e-06,24378.8,24378.8
9.81e-06,24378.8,24378.8
9.82e-06,24378.8,24378.8
9.83e-06,24378.8,24378.8
9.84e-06,24378.8,24378.8
9.85e-06,24378.8,24378.8
9.86e-06,24378.8,24378.8
9.87e-06,24378.8,24378.8
9.88e-06,24378.8,24378.8
9.89e-06,24378.8,24378.8
9.9e-06,24378.8,24378.8
9.91e-06,24378.8,24378.8
9.92e-06,24378.8,24378.8
9.93e-06,24378.8,24378.8
9.94e-06,24378.8,24378.8
9.95e-06,24378.8,24378.8
9.96e-06,24378.8,24378.8
9.97e-06,24378.8,24378.8
9.98e-06,24378.8,24378.8
9.99e-06,24378.8,24378.8
1e-05,24378.8,24378.8
