x,p,U_0,U_1,U_2
-5,80144.3,0,0,0
-4.94975,80145.7,7.30148,0,0
-4.8995,80425.6,13.6074,0,0
-4.84925,80706.1,19.9207,0,0
-4.79899,81026.2,26.7183,0,0
-4.74874,81343.9,33.506,0,0
-4.69849,81570.1,39.9062,0,0
-4.64824,81789.1,46.272,0,0
-4.59799,81806.2,51.6914,0,0
-4.54774,81810.4,57.0716,0,0
-4.49749,81540.8,61.6217,0,0
-4.44724,81253.5,66.1012,0,0
-4.39698,80662.3,69.3674,0,0
-4.34673,80061.4,72.5899,0,0
-4.29648,79320.7,75.1826,0,0
-4.24623,78579.6,77.7684,0,0
-4.19598,77833.5,80.2688,0,0
-4.14573,77091.1,82.7794,0,0
-4.09548,76388.8,85.3999,0,0
-4.04523,75690.3,88.0311,0,0
-3.99497,75028,90.7646,0,0
-3.94472,74367.9,93.5028,0,0
-3.89447,73727.6,96.2812,0,0
-3.84422,73088.4,99.0596,0,0
-3.79397,72458.7,101.838,0,0
-3.74372,71829.9,104.615,0,0
-3.69347,71208.3,107.383,0,0
-3.64322,70587.8,110.15,0,0
-3.59296,69975.3,112.913,0,0
-3.54271,69364.3,115.676,0,0
-3.49246,68761.9,118.439,0,0
-3.44221,68161.1,121.203,0,0
-3.39196,67568.8,123.969,0,0
-3.34171,66978.3,126.735,0,0
-3.29146,66396.6,129.505,0,0
-3.24121,65816.3,132.274,0,0
-3.19095,65241.9,135.04,0,0
-3.1407,64670.7,137.809,0,0
-3.09045,64113,140.594,0,0
-3.0402,63553.3,143.371,0,0
-2.98995,62985.5,146.116,0,0
-2.9397,62428.9,148.879,0,0
-2.88945,61915.5,151.715,0,0
-2.8392,61384.7,154.519,0,0
-2.78894,60789.8,157.211,0,0
-2.73869,60230.1,159.946,0,0
-2.68844,59791.5,162.829,0,0
-2.63819,59310.2,165.679,0,0
-2.58794,58690.2,168.419,0,0
-2.53769,58115.8,171.147,0,0
-2.48744,57682,173.837,0,0
-2.43719,57230.4,176.606,0,0
-2.38693,56727.1,179.607,0,0
-2.33668,56212.8,182.486,0,0
-2.28643,55668.2,185.026,0,0
-2.23618,55154.1,187.632,0,0
-2.18593,54720.5,190.415,0,0
-2.13568,54280.8,193.26,0,0
-2.08543,53825.8,196.261,0,0
-2.03518,53352.1,199.154,0,0
-1.98492,52833.4,201.79,0,0
-1.93467,52331.9,204.427,0,0
-1.88442,51869.4,207.069,0,0
-1.83417,51427.8,209.816,0,0
-1.78392,51031.6,212.795,0,0
-1.73367,50617.2,215.75,0,0
-1.68342,50165.1,218.657,0,0
-1.63317,49703.9,221.455,0,0
-1.58291,49224.7,224.037,0,0
-1.53266,48760.6,226.651,0,0
-1.48241,48325.1,229.327,0,0
-1.43216,47911.9,232.121,0,0
-1.38191,47539.1,235.131,0,0
-1.33166,47154.5,238.116,0,0
-1.28141,46749.3,241.059,0,0
-1.23116,46333.8,243.883,0,0
-1.1809,45901.1,246.506,0,0
-1.13065,45473,249.132,0,0
-1.0804,45052.2,251.761,0,0
-1.03015,44646.4,254.427,0,0
-0.979899,44263.6,257.149,0,0
-0.929648,43900.4,260,0,0
-0.879397,43566.2,263.041,0,0
-0.829146,43215.7,266.013,0,0
-0.778894,42842,268.887,0,0
-0.728643,42463.6,271.703,0,0
-0.678392,42078.9,274.44,0,0
-0.628141,41673,277.049,0,0
-0.577889,41239.7,279.492,0,0
-0.527638,40823,281.993,0,0
-0.477387,40426.9,284.567,0,0
-0.427136,40084.6,287.475,0,0
-0.376884,39806.7,290.785,0,0
-0.326633,39540.4,294.297,0,0
-0.276382,39287.4,298.041,0,0
-0.226131,38940.8,301.019,0,0
-0.175879,38490.6,303.151,0,0
-0.125628,37982.8,304.627,0,0
-0.0753769,37413.6,305.406,0,0
-0.0251256,37105,308.328,0,0
0.0251256,37062.1,313.437,0,0
0.0753769,37103.4,319.613,0,0
0.125628,37227,326.836,0,0
0.175879,36806.2,329.523,0,0
0.226131,35872.6,327.941,0,0
0.276382,34642.6,323.079,0,0
0.326633,33144.5,315.251,0,0
0.376884,32700,315.829,0,0
0.427136,33171.2,323.713,0,0
0.477387,34415.6,341.924,0,0
0.527638,36305.4,368.755,0,0
0.577889,36774.1,383.664,0,0
0.628141,36103.3,389.013,0,0
0.678392,32892,367.672,0,0
0.728643,27724.9,325.783,0,0
0.778894,25783.7,302.656,0,0
0.829146,26226.9,293.396,0,0
0.879397,29217.5,327.246,0,0
0.929648,34015.1,391.676,0,0
0.979899,36163.9,431.45,0,0
1.03015,36509.6,454.441,0,0
1.0804,34299,431.668,0,0
1.13065,30419.5,379.016,0,0
1.1809,26669,333.355,0,0
1.23116,22999.4,292.07,0,0
1.28141,24539.7,291.469,0,0
1.33166,29205.9,315.279,0,0
1.38191,33435.4,366.168,0,0
1.43216,37413.9,432.621,0,0
1.48241,38707,453.873,0,0
1.53266,38522.1,450.247,0,0
1.58291,34138.3,406.604,0,0
1.63317,27542.9,341.884,0,0
1.68342,24842.3,307.228,0,0
1.73367,24103.6,287.718,0,0
1.78392,26668.3,301.339,0,0
1.83417,30823.5,330.912,0,0
1.88442,34383.3,378.443,0,0
1.93467,37669.2,434.233,0,0
1.98492,38591.1,446.98,0,0
2.03518,38475.7,440.838,0,0
2.08543,34972.6,402.916,0,0
2.13568,30052,351.694,0,0
2.18593,27500.1,322.194,0,0
2.23618,25892.4,301.352,0,0
2.28643,27459.8,308.547,0,0
2.33668,30231.5,326.377,0,0
2.38693,33633.6,368.73,0,0
2.43719,37263.1,419.923,0,0
2.48744,37740.1,427.09,0,0
2.53769,37138.1,419.188,0,0
2.58794,35902.3,400.076,0,0
2.63819,34460.7,377.327,0,0
2.68844,31506.5,351.122,0,0
2.73869,28087.6,323.856,0,0
2.78894,28330,321.63,0,0
2.8392,29635.4,326.675,0,0
2.88945,31574.9,345.474,0,0
2.9397,33688.1,368.04,0,0
2.98995,35327.5,389.517,0,0
3.0402,36844.6,410.713,0,0
3.09045,36700.5,407.636,0,0
3.1407,36154,398.679,0,0
3.19095,34566.8,379.877,0,0
3.24121,32743.2,358.84,0,0
3.29146,31460.2,344.757,0,0
3.34171,30291.8,332.15,0,0
3.39196,30217.7,325.019,0,0
3.44221,30359.9,318.971,0,0
3.49246,46914.1,244.74,0,0
3.54271,66478.8,158.002,0,0
3.59296,74999.3,77.0668,0,0
3.64322,81646.7,-2.8847,0,0
3.69347,80528.8,-17.5368,0,0
3.74372,78199,-21.9978,0,0
3.79397,96047,-20.835,0,0
3.84422,116778,-18.8689,0,0
3.89447,111958,0.993016,0,0
3.94472,103819,23.1804,0,0
3.99497,98736.4,12.2017,0,0
4.04523,94012.4,-2.66802,0,0
4.09548,97581.6,-7.27991,0,0
4.14573,102021,-10.815,0,0
4.19598,100477,-8.47493,0,0
4.24623,98376.9,-5.58908,0,0
4.29648,95775.9,-6.36616,0,0
4.34673,93134.4,-7.44022,0,0
4.39698,91635,-6.99812,0,0
4.44724,90214.9,-6.45062,0,0
4.49749,91306.5,-1.88998,0,0
4.54774,92544.2,2.90423,0,0
4.59799,93364.5,6.89637,0,0
4.64824,94165.1,10.8507,0,0
4.69849,94099.2,13.7696,0,0
4.74874,94001.8,16.6509,0,0
4.79899,93468.1,16.4047,0,0
4.84925,92923.1,16.0783,0,0
