x,p,U_0,U_1,U_2
-5,58130.4,0,0,0
-4.94975,58130.5,4.1533,0,0
-4.8995,58147.6,8.32691,0,0
-4.84925,58163.9,12.4991,0,0
-4.79899,58124.9,16.5787,0,0
-4.74874,58086.3,20.6577,0,0
-4.69849,58066.2,24.7093,0,0
-4.64824,58044.5,28.7588,0,0
-4.59799,57980.6,32.7521,0,0
-4.54774,57917.2,36.7446,0,0
-4.49749,57863,40.7189,0,0
-4.44724,57809.7,44.7027,0,0
-4.39698,57770.8,48.8498,0,0
-4.34673,57735.2,53.0097,0,0
-4.29648,57746.3,57.3537,0,0
-4.24623,57763.4,61.7249,0,0
-4.19598,57854.7,66.4328,0,0
-4.14573,57958,71.1931,0,0
-4.09548,58189.1,76.5188,0,0
-4.04523,58433.1,81.9024,0,0
-3.99497,58799.6,87.838,0,0
-3.94472,59169.9,93.7933,0,0
-3.89447,59573.3,99.9163,0,0
-3.84422,59962.8,105.992,0,0
-3.79397,60245.3,111.701,0,0
-3.74372,60509.1,117.303,0,0
-3.69347,60640.9,122.157,0,0
-3.64322,60734.2,126.896,0,0
-3.59296,60580.3,130.897,0,0
-3.54271,60375.7,134.683,0,0
-3.49246,59871.8,137.207,0,0
-3.44221,59331.6,139.582,0,0
-3.39196,58592.7,141.144,0,0
-3.34171,57873.1,142.721,0,0
-3.29146,57250.8,144.382,0,0
-3.24121,56612.7,146.054,0,0
-3.19095,55900.7,147.778,0,0
-3.1407,55256.9,149.618,0,0
-3.09045,54913.4,151.966,0,0
-3.0402,54500.8,154.287,0,0
-2.98995,53802.4,156.5,0,0
-2.9397,53216.9,158.788,0,0
-2.88945,53069.6,161.365,0,0
-2.8392,52773.2,163.846,0,0
-2.78894,51932.3,165.972,0,0
-2.73869,51262.8,168.146,0,0
-2.68844,51183.7,170.482,0,0
-2.63819,50918.3,172.793,0,0
-2.58794,50047,175.019,0,0
-2.53769,49370.7,177.233,0,0
-2.48744,49295.6,179.409,0,0
-2.43719,49037.6,181.628,0,0
-2.38693,48245.3,183.975,0,0
-2.33668,47627.7,186.257,0,0
-2.28643,47494.3,188.357,0,0
-2.23618,47209,190.538,0,0
-2.18593,46522.9,192.927,0,0
-2.13568,45969.6,195.225,0,0
-2.08543,45748.9,197.294,0,0
-2.03518,45423.1,199.459,0,0
-1.98492,44845.7,201.853,0,0
-1.93467,44355.3,204.165,0,0
-1.88442,44063.3,206.291,0,0
-1.83417,43706.3,208.492,0,0
-1.78392,43207.9,210.857,0,0
-1.73367,42760.6,213.157,0,0
-1.68342,42419.6,215.32,0,0
-1.63317,42046.1,217.543,0,0
-1.58291,41608,219.882,0,0
-1.53266,41197.1,222.185,0,0
-1.48241,40837.4,224.418,0,0
-1.43216,40461.8,226.678,0,0
-1.38191,40057.2,228.987,0,0
-1.33166,39666,231.271,0,0
-1.28141,39298.1,233.508,0,0
-1.23116,38925.7,235.761,0,0
-1.1809,38545.6,238.038,0,0
-1.13065,38175,240.311,0,0
-1.0804,37819.7,242.579,0,0
-1.03015,37463.5,244.852,0,0
-0.979899,37105.9,247.131,0,0
-0.929648,36753.6,249.4,0,0
-0.879397,36409.3,251.654,0,0
-0.829146,36061.5,253.879,0,0
-0.778894,35709,256.065,0,0
-0.728643,35366.4,258.235,0,0
-0.678392,35037.3,260.385,0,0
-0.628141,34720.8,262.591,0,0
-0.577889,34420.7,264.871,0,0
-0.527638,34119.9,267.093,0,0
-0.477387,33818.1,269.243,0,0
-0.427136,33503.7,271.236,0,0
-0.376884,33173.9,273.042,0,0
-0.326633,32888.5,274.946,0,0
-0.276382,32654,276.965,0,0
-0.226131,32427.4,278.858,0,0
-0.175879,32209.6,280.614,0,0
-0.125628,32011.1,281.973,0,0
-0.0753769,31832.9,282.912,0,0
-0.0251256,31713.3,283.614,0,0
0.0251256,31653.4,284.073,0,0
0.0753769,31625.7,284.225,0,0
0.125628,31629.5,284.076,0,0
0.175879,31647.7,283.722,0,0
0.226131,31679.5,283.174,0,0
0.276382,31743.1,283.056,0,0
0.326633,31835.3,283.326,0,0
0.376884,31910.8,283.718,0,0
0.427136,31971.8,284.215,0,0
0.477387,31937.1,284.14,0,0
0.527638,31822.6,283.587,0,0
0.577889,31671,282.583,0,0
0.628141,31489.7,281.216,0,0
0.678392,31456.3,280.652,0,0
0.728643,31536.7,280.705,0,0
0.778894,31783.6,282.443,0,0
0.829146,32153.5,285.425,0,0
0.879397,32347,287.199,0,0
0.929648,32415.2,288.114,0,0
0.979899,32116.9,286.112,0,0
1.03015,31569,282.125,0,0
1.0804,31205.2,279.306,0,0
1.13065,30961.7,277.25,0,0
1.1809,31116.7,277.718,0,0
1.23116,31521.2,279.766,0,0
1.28141,32022.7,283.705,0,0
1.33166,32582.5,288.78,0,0
1.38191,32787.6,290.982,0,0
1.43216,32788.9,291.534,0,0
1.48241,32147.7,286.804,0,0
1.53266,31152.8,279.168,0,0
1.58291,30742.5,275.441,0,0
1.63317,30640.3,273.772,0,0
1.68342,31027.2,275.412,0,0
1.73367,31660.5,278.717,0,0
1.78392,32295.1,283.864,0,0
1.83417,32930.4,289.897,0,0
1.88442,33081.4,291.757,0,0
1.93467,33009.8,291.698,0,0
1.98492,32279.4,286.406,0,0
2.03518,31259.9,278.819,0,0
2.08543,30785.5,275.461,0,0
2.13568,30539,273.872,0,0
2.18593,30898.6,275.01,0,0
2.23618,31499.8,277.234,0,0
2.28643,32202.4,282.823,0,0
2.33668,32943.5,289.689,0,0
2.38693,33092.5,291.31,0,0
2.43719,33028,291.041,0,0
2.48744,32501.3,287.322,0,0
2.53769,31816.3,282.422,0,0
2.58794,31249.8,278.041,0,0
2.63819,30721.6,273.828,0,0
2.68844,30829.2,273.274,0,0
2.73869,31132,273.844,0,0
2.78894,31833.8,279.311,0,0
2.8392,32651.3,286.2,0,0
2.88945,32884.3,289.593,0,0
2.9397,32957.3,292.027,0,0
2.98995,34857.3,266.79,0,0
3.0402,37228.4,234.417,0,0
3.09045,52937.9,159.678,0,0
3.1407,71878.3,74.6763,0,0
3.19095,86297.3,35.6759,0,0
3.24121,99690,7.11758,0,0
3.29146,97922.7,12.3945,0,0
3.34171,92939.6,24.8486,0,0
3.39196,90326.9,20.9766,0,0
3.44221,88182.6,13.8784,0,0
3.49246,91324.2,9.40827,0,0
3.54271,95435.3,5.42015,0,0
3.59296,92630.2,8.64426,0,0
3.64322,88652.1,13.0915,0,0
3.69347,88507,15.9094,0,0
3.74372,88960.2,18.4731,0,0
3.79397,90687.1,15.7782,0,0
3.84422,92596,12.332,0,0
3.89447,94003.3,16.1536,0,0
3.94472,95345.3,20.9195,0,0
3.99497,95345,21.2557,0,0
4.04523,95187.2,21.0721,0,0
4.09548,94434.9,17.5933,0,0
4.14573,93620.1,13.7687,0,0
4.19598,91266.1,9.08666,0,0
4.24623,88769.2,4.32503,0,0
4.29648,89588,3.9206,0,0
4.34673,90675.7,3.86946,0,0
4.39698,90210.9,4.10355,0,0
4.44724,89638.2,4.35747,0,0
4.49749,92251.3,5.0866,0,0
4.54774,95049.8,5.84339,0,0
4.59799,95601.7,4.71033,0,0
4.64824,96047.8,3.48823,0,0
4.69849,98938.3,0.627017,0,0
4.74874,101917,-2.29365,0,0
4.79899,101652,-3.27225,0,0
4.84925,101304,-4.20106,0,0
4.8995,102495,-3.5629,0,0
4.94975,103710,-2.90089,0,0
5,103716,0,0,0
